source_id,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_variable_flag,non_single_star,has_xp_continuous,phot_bp_n_obs,phot_rp_n_obs
4455529017661900160,8.741157,9.376644,7.97165,1.404994,NOT_AVAILABLE,0,true,55,56
6045460111755316736,11.747231,12.506613,10.882488,1.6241245,NOT_AVAILABLE,0,true,49,46
3568795670365205888,13.63744,13.928612,13.171902,0.75671005,NOT_AVAILABLE,0,true,35,33
3572694538597881600,14.173096,14.422333,13.75764,0.6646929,NOT_AVAILABLE,0,true,53,54
3594472015653451264,14.988426,15.211653,14.604476,0.6071768,NOT_AVAILABLE,0,true,47,46
3630092241022731136,8.737202,9.422355,7.924469,1.4978857,NOT_AVAILABLE,0,true,43,42
3603035836843409408,9.038842,9.069527,8.945834,0.12369251,NOT_AVAILABLE,0,true,43,44
3603949359207346048,8.430236,9.133458,7.6144342,1.5190239,NOT_AVAILABLE,0,true,37,36
3472600458906843392,12.034737,12.39378,11.492955,0.90082455,NOT_AVAILABLE,2,true,43,43
3632963817501130240,13.990978,14.228332,13.592398,0.6359339,NOT_AVAILABLE,0,true,24,24
1197801408889764480,5.769212,5.859413,5.591114,0.2682991,NOT_AVAILABLE,0,true,65,62
4455529017661900160,8.741157,9.376644,7.97165,1.404994,NOT_AVAILABLE,0,true,55,56
4426498680874318592,8.504505,8.70246,8.147194,0.5552664,NOT_AVAILABLE,0,true,43,46
6283171295850080256,11.703967,12.309892,10.962174,1.3477173,NOT_AVAILABLE,0,false,21,21
4582148604918575744,6.9231067,7.0163,6.7143846,0.30191565,NOT_AVAILABLE,0,true,51,47
6045502305516138368,13.395767,13.937093,12.690692,1.2464008,VARIABLE,0,true,45,54
4479121685351502208,7.1891155,7.640864,6.330269,1.310595,NOT_AVAILABLE,0,true,42,39
4203208175948804864,6.28583,6.381825,6.093489,0.2883358,NOT_AVAILABLE,0,false,15,13
4203240852063111424,6.9327946,7.1525173,6.540433,0.6120844,NOT_AVAILABLE,0,true,24,24
4273885436158791168,7.8814774,7.9890194,7.6648684,0.32415104,VARIABLE,0,true,25,23
6223456372670070656,9.628643,10.038957,8.714891,1.3240652,NOT_AVAILABLE,0,false,17,18
4049028986120053376,15.413002,16.234459,14.474476,1.7599831,NOT_AVAILABLE,0,false,12,15
4279979582440702720,7.876932,8.043138,7.569963,0.47317457,NOT_AVAILABLE,0,true,26,26
4479434290260290304,6.8774967,7.0055313,6.6119,0.39363146,NOT_AVAILABLE,0,true,23,19
4285211505458307840,7.9670243,8.028775,7.8321123,0.1966629,NOT_AVAILABLE,0,true,19,19
4280459278757543296,7.6280074,7.708359,7.4547873,0.2535715,NOT_AVAILABLE,0,false,19,19
4285866230243966208,7.570836,8.156244,6.840005,1.3162394,NOT_AVAILABLE,0,true,21,22
4049054206244153984,13.582848,13.753943,12.498491,1.2554522,NOT_AVAILABLE,0,false,22,20
6045465987271055232,11.88782,12.738847,10.952781,1.786066,NOT_AVAILABLE,0,true,50,49
4252502821320729344,8.3636875,8.6947365,7.835744,0.8589926,NOT_AVAILABLE,0,false,21,21
4258375617747092864,8.269603,9.028377,7.420927,1.6074495,NOT_AVAILABLE,0,true,17,18
4253988020990913408,7.2298474,7.756849,6.5433693,1.2134795,NOT_AVAILABLE,0,true,26,24
4075669603079159680,6.1325216,6.166359,6.047986,0.11837292,NOT_AVAILABLE,0,false,15,14
4254196722022452224,7.4077215,8.096669,6.6112123,1.485457,NOT_AVAILABLE,0,true,26,25
4209904751452473984,7.399265,7.568633,7.092621,0.47601223,NOT_AVAILABLE,0,true,24,24
4189688954569244032,7.279095,7.9810624,6.459615,1.5214472,NOT_AVAILABLE,0,true,36,34
6871465473332110464,8.808704,9.376445,8.0781,1.2983446,NOT_AVAILABLE,0,true,28,28
4236412774202192384,7.020868,7.218826,6.6066666,0.61215925,NOT_AVAILABLE,0,false,24,22
4225764240307248768,7.6412563,7.7836647,7.3687663,0.4148984,NOT_AVAILABLE,0,true,60,55
4123849927791444480,8.269423,8.139757,7.471735,0.66802216,NOT_AVAILABLE,0,true,41,41
4518081093181566080,6.493199,6.466052,6.494787,-0.02873516,NOT_AVAILABLE,0,true,41,34
4474780435475367424,7.09559,7.3256216,6.700656,0.62496567,NOT_AVAILABLE,0,true,49,46
4283355976484990976,7.267154,7.8865685,6.508743,1.3778257,NOT_AVAILABLE,0,true,23,21
4290915668695014016,7.471611,7.719169,7.0555263,0.6636429,NOT_AVAILABLE,0,true,49,47
4283938992538977280,6.15029,6.5594172,5.563403,0.9960141,NOT_AVAILABLE,0,true,22,20
1821607608629456512,14.198359,14.845339,13.389281,1.4560575,NOT_AVAILABLE,0,true,49,46
6795038076486104320,9.816294,10.053744,9.409562,0.6441822,NOT_AVAILABLE,0,true,40,39
4402244244636634240,8.569864,8.925857,8.046537,0.8793192,NOT_AVAILABLE,0,false,17,17
4402244244636634240,8.569864,8.925857,8.046537,0.8793192,NOT_AVAILABLE,0,false,17,17
6268770373590148224,7.0359693,7.32067,6.5617876,0.7588825,NOT_AVAILABLE,0,false,34,34
6268770373590148224,7.0359693,7.32067,6.5617876,0.7588825,NOT_AVAILABLE,0,false,34,34
4354377620100892416,8.894587,8.730192,9.166392,-0.43620014,NOT_AVAILABLE,0,true,58,57
4232490506987506432,7.719353,7.7942085,7.5533485,0.24085999,NOT_AVAILABLE,0,true,42,40
4233114892151395712,7.2948866,7.543236,6.8765516,0.66668415,NOT_AVAILABLE,0,true,44,42
4303364682926575744,8.647362,8.972995,8.138471,0.83452415,NOT_AVAILABLE,0,true,38,38
6734640322249801728,15.011086,15.785607,14.16057,1.6250372,NOT_AVAILABLE,0,true,21,21
6795730493933072128,13.712171,14.231697,13.024711,1.2069864,NOT_AVAILABLE,0,true,53,52
2666364625624238080,10.07614,10.61452,9.375694,1.2388258,NOT_AVAILABLE,0,true,34,35
1821608471955735296,12.310568,13.209567,11.381272,1.8282948,NOT_AVAILABLE,0,true,46,44
1821608437595882496,12.889864,13.565878,12.073737,1.4921408,NOT_AVAILABLE,0,true,45,43
1821609021711485696,13.799219,14.46939,12.974388,1.4950018,NOT_AVAILABLE,0,true,46,49
1821609223559201792,12.425465,13.263174,11.527893,1.735281,NOT_AVAILABLE,0,true,44,45
1821609090431005696,13.129957,13.815201,12.320465,1.4947357,NOT_AVAILABLE,0,true,43,42
1821609090431005696,13.129957,13.815201,12.320465,1.4947357,NOT_AVAILABLE,0,true,43,42
4076713963010158336,8.114588,8.743493,7.342552,1.4009409,NOT_AVAILABLE,0,false,18,16
4076713963010158336,8.114588,8.743493,7.342552,1.4009409,NOT_AVAILABLE,0,false,18,16
4076713963010158336,8.114588,8.743493,7.342552,1.4009409,NOT_AVAILABLE,0,false,18,16
1821608639421563136,12.521977,13.328066,11.621482,1.706584,NOT_AVAILABLE,0,true,38,46
1821608639421563136,12.521977,13.328066,11.621482,1.706584,NOT_AVAILABLE,0,true,38,46
1821608639421563136,12.521977,13.328066,11.621482,1.706584,NOT_AVAILABLE,0,true,38,46
6833229746017792128,9.798002,10.310507,9.120778,1.1897287,NOT_AVAILABLE,0,true,33,34
6833229746017792128,9.798002,10.310507,9.120778,1.1897287,NOT_AVAILABLE,0,true,33,34
6833229746017792128,9.798002,10.310507,9.120778,1.1897287,NOT_AVAILABLE,0,true,33,34
2699538613717163136,7.9202914,8.0209255,7.7096586,0.3112669,NOT_AVAILABLE,0,true,58,55
2699538613717163136,7.9202914,8.0209255,7.7096586,0.3112669,NOT_AVAILABLE,0,true,58,55
2699538613717163136,7.9202914,8.0209255,7.7096586,0.3112669,NOT_AVAILABLE,0,true,58,55
1792900051510535296,8.5982,8.626622,8.516575,0.11004734,NOT_AVAILABLE,0,true,25,26
1792900051510535296,8.5982,8.626622,8.516575,0.11004734,NOT_AVAILABLE,0,true,25,26
1792900051510535296,8.5982,8.626622,8.516575,0.11004734,NOT_AVAILABLE,0,true,25,26
5033960575837265920,7.820003,8.302231,7.1542478,1.1479831,NOT_AVAILABLE,0,true,69,71
1821608708141030784,13.04533,13.8260975,12.181407,1.6446905,NOT_AVAILABLE,0,true,49,48
1821608708141023488,14.419301,15.043771,13.626173,1.4175978,NOT_AVAILABLE,0,true,46,46
6858449008002621312,9.951925,10.558016,9.2080965,1.3499193,NOT_AVAILABLE,0,true,46,47
2638410646295370880,8.282416,8.802578,7.60806,1.1945181,NOT_AVAILABLE,0,false,28,27
1821620463505562880,14.501441,15.150725,13.7133,1.4374256,NOT_AVAILABLE,0,true,48,44
2806529032199025536,6.0371456,6.1392546,5.8102493,0.32900524,VARIABLE,0,true,35,33
1821620424811789568,12.266191,13.074432,11.389818,1.6846142,NOT_AVAILABLE,0,true,49,47
2440228623190968704,8.138709,8.439262,7.667384,0.77187824,NOT_AVAILABLE,0,false,28,29
2686137834717137792,9.379478,9.944711,8.674389,1.2703218,NOT_AVAILABLE,0,true,29,30
2638410646295370880,8.282416,8.802578,7.60806,1.1945181,NOT_AVAILABLE,0,false,28,27
2324002513193850752,8.464492,9.047454,7.731148,1.3163061,NOT_AVAILABLE,2,true,30,29
2788908774248323072,8.55301,8.9552765,7.9728456,0.98243093,NOT_AVAILABLE,0,true,26,25
4688993681762966400,13.591264,14.154567,12.873543,1.281024,NOT_AVAILABLE,0,true,41,42
4688993402542368512,12.5033045,12.59612,12.30699,0.2891302,NOT_AVAILABLE,0,true,43,43
5142929531133360768,15.412099,15.892648,14.758708,1.1339397,NOT_AVAILABLE,0,true,58,56
6858449008002621312,9.951925,10.558016,9.2080965,1.3499193,NOT_AVAILABLE,0,true,46,47
5040300909638155520,8.688342,9.132611,8.061539,1.0710726,NOT_AVAILABLE,0,true,46,44
5040300909638155520,8.688342,9.132611,8.061539,1.0710726,NOT_AVAILABLE,0,true,46,44
3219618436972965248,7.2066774,7.132623,7.3075795,-0.17495632,NOT_AVAILABLE,0,true,60,54
3232901636947366656,8.549882,9.088623,7.858489,1.230134,NOT_AVAILABLE,0,true,43,45
5142632388116286336,8.77904,9.119183,8.264567,0.8546152,NOT_AVAILABLE,0,true,69,65
2833458442785266560,7.282294,7.7565827,6.6375737,1.119009,NOT_AVAILABLE,0,false,28,24
2833458442785266560,7.282294,7.7565827,6.6375737,1.119009,NOT_AVAILABLE,0,false,28,24
2833458442785266560,7.282294,7.7565827,6.6375737,1.119009,NOT_AVAILABLE,0,false,28,24
5173902189571919872,5.665346,5.924323,5.245715,0.67860794,NOT_AVAILABLE,0,false,14,12
102082477749475200,6.9793406,7.224482,6.553666,0.67081594,NOT_AVAILABLE,0,true,21,20
64929391436043264,8.094326,8.184235,7.9111433,0.27309132,NOT_AVAILABLE,0,true,41,38
21741094388186496,10.012446,10.271413,9.579395,0.69201756,NOT_AVAILABLE,0,false,17,18
3179824465465177984,6.1535773,6.382391,5.758466,0.6239252,NOT_AVAILABLE,0,true,59,54
4657660795812170368,12.127336,13.11036,11.182149,1.9282112,VARIABLE,0,true,34,34
4657766245829931136,15.85151,16.937193,14.729013,2.2081795,VARIABLE,0,true,34,35
3219964886216144640,6.990303,7.175815,6.6410213,0.53479385,NOT_AVAILABLE,0,true,63,61
3219618436972965248,7.2066774,7.132623,7.3075795,-0.17495632,NOT_AVAILABLE,0,true,60,54
4657140039643647360,15.577569,16.7244,14.562573,2.1618261,VARIABLE,0,true,38,38
4657379389531307008,11.253616,11.831597,10.530771,1.3008261,NOT_AVAILABLE,0,true,36,38
3325908775789740160,7.322309,8.021738,6.513825,1.5079131,NOT_AVAILABLE,0,true,22,21
4809142471233678208,7.926697,8.599678,7.1302485,1.4694295,NOT_AVAILABLE,0,true,39,40
3049241929068576640,9.402679,10.600428,8.3392105,2.261217,NOT_AVAILABLE,0,false,27,27
2927005918574498304,7.08963,7.6938996,6.3496337,1.3442659,NOT_AVAILABLE,0,true,88,80
3320296249963637504,7.8237915,7.9813156,7.5263247,0.45499086,NOT_AVAILABLE,0,true,48,48
3218445979621236992,7.4899764,7.8002706,7.0092845,0.79098606,NOT_AVAILABLE,0,true,29,27
3318989239876899328,7.717838,7.754318,7.614766,0.13955212,NOT_AVAILABLE,0,true,28,27
3114551785887736832,12.101564,12.7449,11.3313875,1.4135122,NOT_AVAILABLE,0,false,20,21
3131690114145548416,7.530493,7.99739,6.8960013,1.1013885,NOT_AVAILABLE,0,false,23,22
3127298355468723328,6.5826745,7.0308723,5.9491086,1.0817637,NOT_AVAILABLE,0,false,18,17
3129424639157547264,6.7122216,6.852911,6.4434485,0.40946245,NOT_AVAILABLE,0,false,21,19
3126332159624572800,6.7925725,7.3357635,6.100096,1.2356672,NOT_AVAILABLE,0,false,15,13
3143033088413584256,7.0398836,7.5898333,6.341619,1.2482142,NOT_AVAILABLE,0,true,21,18
3034578464047878272,8.926973,9.494288,8.2103815,1.2839069,NOT_AVAILABLE,3,true,50,50
3053492881541641600,5.7767076,6.0574527,5.320834,0.7366185,NOT_AVAILABLE,0,false,26,26
3085071164726715648,8.998748,9.435573,8.383942,1.051631,NOT_AVAILABLE,0,true,48,48
3169175179954291968,8.791935,9.064565,8.343854,0.72071075,NOT_AVAILABLE,0,true,22,21
3144388305214624896,7.9627194,8.062799,7.757244,0.30555534,VARIABLE,0,true,49,46
3088259988963761024,6.6256285,6.6985807,6.4529133,0.24566746,NOT_AVAILABLE,0,false,34,32
3114203545639392000,7.5333266,7.968613,6.9274654,1.0411477,NOT_AVAILABLE,0,true,20,22
3085071164726715648,8.998748,9.435573,8.383942,1.051631,NOT_AVAILABLE,0,true,48,48
3430863585931719680,6.910683,7.4831,6.1830754,1.3000245,NOT_AVAILABLE,0,true,37,35
3137401591716802432,7.6115556,8.047879,7.000323,1.0475564,NOT_AVAILABLE,0,true,51,48
595977294151338624,7.091559,7.182283,6.900312,0.28197098,VARIABLE,0,true,36,36
595977294151338624,7.091559,7.182283,6.900312,0.28197098,VARIABLE,0,true,36,36
3092651163524103424,7.6422462,8.15004,6.9765162,1.1735234,NOT_AVAILABLE,0,true,28,26
604911375882674560,9.258214,9.965839,8.447231,1.5186081,NOT_AVAILABLE,0,true,40,38
5525081496202448000,7.199777,7.8691893,6.409309,1.4598804,NOT_AVAILABLE,0,true,41,41
5709390701922940416,9.534086,9.766068,9.130581,0.63548756,NOT_AVAILABLE,0,true,63,65
3820160280630444672,6.2955823,6.5758076,5.845571,0.73023653,NOT_AVAILABLE,0,false,21,20
5660878702718068864,8.9863615,9.629819,8.208453,1.4213657,NOT_AVAILABLE,0,true,30,30
615943806835727872,8.206721,8.422917,7.8167276,0.6061897,NOT_AVAILABLE,0,true,26,26
866863321051682176,10.654422,10.877587,10.267487,0.61010075,NOT_AVAILABLE,0,true,23,23
690419295663797760,9.230721,9.396039,8.920965,0.4750738,NOT_AVAILABLE,0,true,77,76
661324431287688448,6.152467,6.620129,5.520271,1.0998583,NOT_AVAILABLE,0,true,32,30
588856788129452160,11.015307,11.236576,10.628001,0.60857487,NOT_AVAILABLE,0,true,59,59
581201571564630784,7.7863955,8.141084,7.1988688,0.94221497,NOT_AVAILABLE,2,true,49,40
608373012147745920,8.691909,8.7068205,8.630182,0.07663822,NOT_AVAILABLE,0,true,47,46
685042030968334592,7.485322,7.8100677,6.9888897,0.82117796,NOT_AVAILABLE,0,true,36,37
685042030968334592,7.485322,7.8100677,6.9888897,0.82117796,NOT_AVAILABLE,0,true,36,37
646645946761688704,7.587816,8.320273,6.7545395,1.5657339,NOT_AVAILABLE,0,true,47,44
3926664989851681152,6.7182403,6.8951473,6.398112,0.4970355,NOT_AVAILABLE,2,false,43,40
3890172886119687680,8.128782,8.92504,7.259135,1.6659055,NOT_AVAILABLE,0,true,21,21
3989999608389935360,8.496472,8.8747635,7.9342647,0.9404988,NOT_AVAILABLE,0,true,34,34
731253779217024640,10.101738,10.387242,9.638347,0.74889565,NOT_AVAILABLE,0,true,24,24
735507548802653056,10.023344,10.635131,9.2772455,1.3578854,NOT_AVAILABLE,0,true,26,26
3896561220475435520,12.103663,12.681847,11.376325,1.305522,NOT_AVAILABLE,0,true,31,29
3871997546595984000,8.759825,8.802873,8.642158,0.1607151,NOT_AVAILABLE,0,true,22,22
3546664150566178560,9.4077835,9.855074,8.78689,1.0681839,NOT_AVAILABLE,0,true,47,46
3487062064765702272,6.5786986,7.1862984,5.835187,1.3511114,NOT_AVAILABLE,0,false,57,52
3907713463837675392,8.413621,8.866844,7.7902875,1.0765567,NOT_AVAILABLE,0,false,22,19
3520548825260557312,9.115568,9.654028,8.419146,1.2348824,NOT_AVAILABLE,0,true,46,46
3959212286380277632,6.2437725,6.2864723,6.140652,0.14582014,NOT_AVAILABLE,0,false,30,29
3710786979933623424,7.8741007,8.534379,7.0861635,1.4482155,NOT_AVAILABLE,2,true,63,61
3794824028033991936,6.032868,6.2802653,5.622357,0.65790844,NOT_AVAILABLE,0,false,24,22
3501202540212450432,9.134162,9.334936,8.778617,0.55631924,NOT_AVAILABLE,2,true,50,50
3702094687679734272,8.980788,9.3164425,8.4616,0.8548422,NOT_AVAILABLE,0,true,41,41
3702148666829533952,7.9491878,8.302782,7.4167275,0.8860545,NOT_AVAILABLE,0,true,45,42
3703673070982634624,10.128526,10.688354,9.423637,1.2647161,NOT_AVAILABLE,0,true,78,77
3525736595998110464,7.732654,8.163919,7.1163588,1.0475607,NOT_AVAILABLE,0,true,39,41
