source_id  ra  dec spectral_type mytype binary
           4256734875858811904     280.253610      -4.437368                  WN7o                    WN        nan
           4256626608314233344     280.391974      -5.067040                   WN7                    WN        nan
           4258703207808502144     280.991809      -2.754815                   WN7                    WN        nan
           5255679638225357952     155.869955     -57.774838                 WN7-8                    WN        nan
           4323329438956658432     292.556499      18.533992         WN7-8h;+WN7ha                    WN        nan
           5255678160756667776     155.991674     -57.763581  WN7:h/C;+O3If*/WN6+O3If*/WN6                    WN        nan
           5337974815066189184     164.753283     -61.147270            O3.5If/WN7                    WN        nan
           4053636485258105472     263.901739     -33.932710                   WN7                    WN        nan
           5972469577791009152     260.091756     -38.946786                  WN7b                    WN        nan
           5934745299485840768     244.057448     -51.611624                  WN7o                    WN        nan
           5972179719043340800     257.840404     -39.889452                  WN7o                    WN        nan
           6054402160643310208     183.641252     -62.980195                   WN7                    WN        nan
           5940491385980774528     248.453047     -49.478909                  WN7h                    WN        nan
           5943179829303158656     251.044494     -45.406843             WN7;+WN7b                    WN        nan
           5943206251936707456     251.722598     -45.599729                   WN7                    WN        nan
           5972950373611106560     257.942212     -39.341062            WN7;+WN7ha                    WN        nan
           5940106659927357696     251.756644     -45.862584                  WN7o                    WN        nan
           5940106007100722944     251.766716     -45.856966                  WN7o                    WN        nan
           5940106007092333056     251.776052     -45.857349                  WN7o                    WN        nan
           6054402164972278528     183.631375     -62.981758      WN7-8;+O6-7.5If+                    WN        nan
           6054397075394503040     183.411583     -63.149460                  WN7h                    WN        nan
           5333031827450024320     179.015625     -63.315101                WN7/Of                    WN        nan
           5258563412384119168     154.722416     -58.131367               WN7:(h)                    WN        nan
           5963639571706070400     256.019309     -45.204199                WN7(h)                    WN        nan
           4153009457139196032     276.767885     -12.381306                  WN8h                    WN        nan
           5879035145561896448     221.609882     -59.391432                WN8-9h                    WN        nan
           4069911426323829888     271.192070     -21.857552                  WN8o                    WN        nan
           4323332329499518848     292.661813      18.652702                 WN8-9                    WN        nan
           5940106655630578560     251.753663     -45.855716                  WN8o                    WN        nan
           5240040631514998272     166.571657     -65.509797                  WN8h                    WN        nan
           4155087293585479552     277.818858     -10.156959              WN8;+WN7                    WN        nan
           5939094009724936320     254.891527     -47.093521                   WN8                    WN        nan
           2030934212864924032     299.802454      31.452481                WN8(h)                    WN        nan
           2062560122958679936     304.283803      41.124143                WN8-9h                    WN        nan
           5934874221567359360     245.066924     -50.968807                   WN8                    WN        nan
           4069477595953048448     270.143040     -22.794429                  WN8o                    WN        nan
           4094631265217282176     273.554053     -19.767236                   WN8                    WN        nan
           5862643935490696960     191.463490     -64.160569                  WN8h                    WN        nan
           4069857447172870400     270.868179     -22.383061                 WN8-9                    WN        nan
           5862501922341768704     198.037687     -62.724091            WN8-9;+WN9                    WN        nan
           5259375577836135168     148.720352     -57.727276                  WN8h                    WN        nan
           5862502338987201408     198.118945     -62.695494            WN9h;+WNLh                    WN        nan
           5862698361319773184     192.031675     -63.644392                  WN9h                    WN        nan
           5862502338987197312     198.118726     -62.697496             WN9;+WCLh                    WN        nan
           6054402160638288000     183.632136     -62.981131      Ofp/WN;+Ofpe/WN9                    WN        nan
           5333338247595163136     175.656847     -62.688679               WN9-10h                    WN        nan
           5862501617432628608     198.106072     -62.744943              WN9;+WN8                    WN        nan
           4069167881581956864     270.597744     -23.577083                  WN9h                    WN        nan
           5862502338987191552     198.104059     -62.700059            WNLh;+WN9h                    WN        nan
           6054470094180542336     183.171331     -62.708520              WN9/OIf+                    WN        nan
           5940106797374726784     251.762389     -45.838825              WN10-11h                    WN        nan
           5877142611191579904     228.914265     -58.137813                  WN10                    WN        nan
           5338229115839425664     163.498187     -60.445643                 WN11h                    WN        nan
           4266952014602177920     283.073115       0.995637                    WN                    WN        nan
           5334579768033444224     179.085437     -62.577176               WC5+abs                    WN        nan
           2175877200059926784     319.947587      53.373612                  WN/C                    WN        nan
