wave,flux,fluxerr
171.02480,-3.51320e-14,1.17270e-14
171.16190,-3.29650e-14,1.24930e-14
171.29899,-1.08730e-14,1.13930e-14
171.43608,-2.43830e-14,1.10100e-14
171.57318,-5.66530e-15,1.10000e-14
171.71027,-4.12720e-16,1.09140e-14
171.84736,-1.83870e-14,1.05830e-14
171.98446,-3.51130e-14,1.06230e-14
172.12157,-5.12340e-16,3.07900e-14
172.25867,-2.39600e-14,1.01170e-14
172.39576,-2.25990e-14,9.95210e-15
172.53287,-1.13000e-14,9.92890e-15
172.66997,-1.13100e-14,1.38050e-14
172.80708,-3.33890e-14,9.42890e-15
172.94419,-5.50050e-15,9.51210e-15
173.08130,1.37370e-14,9.54630e-15
173.21841,-1.82380e-14,9.47980e-15
173.35552,-1.96330e-14,9.09270e-15
173.49263,-1.60460e-14,9.19490e-15
173.62975,-4.30760e-15,8.99750e-15
173.76686,-3.67590e-14,9.06550e-15
173.90398,-2.03210e-14,8.83390e-15
174.04110,3.07280e-16,8.75600e-15
174.17821,-6.56760e-15,8.80620e-15
174.31533,3.98660e-15,8.55350e-15
174.45245,4.41500e-15,8.51340e-15
174.58958,1.22980e-14,8.43720e-15
174.72671,-8.82910e-15,8.41330e-15
174.86383,-3.55950e-15,8.06210e-15
175.00096,2.63110e-14,8.20760e-15
175.13809,1.48110e-14,8.06230e-15
175.27522,6.38760e-15,7.90320e-15
175.41235,1.26090e-14,7.83370e-15
175.54949,-1.52760e-14,7.68300e-15
175.68662,3.87290e-15,7.68970e-15
175.82375,1.18640e-14,7.71710e-15
175.96089,3.06940e-15,7.75720e-15
176.09802,8.59940e-15,8.57500e-15
176.23517,1.53420e-14,7.70020e-15
176.37230,6.47540e-15,7.29460e-15
176.50945,5.77630e-15,7.71010e-15
176.64658,1.36660e-14,7.37640e-15
176.78373,1.53710e-14,7.19670e-15
176.92087,3.67060e-15,6.95870e-15
177.05802,1.12570e-14,7.00350e-15
177.19517,1.91570e-14,7.04970e-15
177.33232,2.53250e-14,6.89030e-15
177.46947,-3.35980e-15,6.68050e-15
177.60662,4.47070e-15,8.33360e-15
177.74377,1.17620e-14,6.60960e-15
177.88093,1.34020e-15,6.50680e-15
178.01808,7.09430e-15,6.44660e-15
178.15524,2.03380e-14,6.54610e-15
178.29239,1.52680e-14,6.53310e-15
178.42955,1.27820e-14,6.44720e-15
178.56671,2.33280e-14,6.90430e-15
178.70388,7.39680e-15,6.17920e-15
178.84104,-6.90730e-16,8.86860e-15
178.97821,4.69390e-16,7.76230e-15
179.11537,3.17120e-15,5.99150e-15
179.25254,8.67180e-15,6.07850e-15
179.38970,6.91790e-15,5.90370e-15
179.52687,1.46600e-14,5.97020e-15
179.66404,1.32150e-14,5.83970e-15
179.80121,7.73800e-15,5.92620e-15
179.93838,2.41430e-14,8.02470e-15
180.07556,1.06440e-14,5.68530e-15
180.21273,5.42890e-15,5.58830e-15
180.34991,7.98120e-15,5.58680e-15
180.48709,1.63860e-14,5.69930e-15
180.62427,2.29840e-14,5.62100e-15
180.76144,1.12750e-14,5.50010e-15
180.89862,2.16880e-14,5.63470e-15
181.03580,1.88650e-14,5.39020e-15
181.17299,2.01680e-14,5.67780e-15
181.31017,6.95390e-15,5.24520e-15
181.44735,1.87990e-14,5.23400e-15
181.58455,3.02020e-14,5.28660e-15
181.72173,1.62130e-14,5.16040e-15
181.85892,2.23700e-14,5.34150e-15
181.99611,1.62700e-14,5.10210e-15
182.13330,1.34240e-14,7.62490e-15
182.27050,2.07780e-14,5.08390e-15
182.40768,1.05140e-14,4.90910e-15
182.54487,2.66920e-14,5.01780e-15
182.68207,1.50200e-14,5.23790e-15
182.81927,1.80220e-14,4.87240e-15
182.95647,8.87900e-15,4.76110e-15
183.09366,2.02660e-14,5.54680e-15
183.23087,2.98890e-14,4.88270e-15
183.36807,1.10530e-14,4.66360e-15
183.50527,1.91780e-14,4.98320e-15
183.64247,1.67950e-14,4.68160e-15
183.77968,2.65780e-14,5.18210e-15
183.91688,2.88260e-14,4.72410e-15
184.05409,1.27330e-14,4.49070e-15
184.19130,2.37880e-14,4.58110e-15
184.32850,3.19050e-15,4.48530e-15
184.46571,9.03780e-15,4.39730e-15
184.60293,8.05440e-15,4.57310e-15
184.74014,1.44520e-14,4.38370e-15
184.87736,4.59670e-15,4.23390e-15
185.01456,1.24700e-14,4.41020e-15
185.15178,1.77620e-14,4.58780e-15
185.28900,2.23340e-14,4.28090e-15
185.42621,2.32880e-14,4.49140e-15
185.56343,2.86710e-14,4.33520e-15
185.70065,1.50130e-14,4.17380e-15
185.83787,2.22740e-14,4.19150e-15
185.97510,2.13260e-14,4.22200e-15
186.11232,1.90790e-14,4.18020e-15
186.24954,1.46110e-14,4.20300e-15
186.38677,2.54860e-14,4.20410e-15
186.52399,2.34800e-14,4.12880e-15
186.66122,1.74430e-14,4.01500e-15
