wave,flux,fluxerr
171.01226,2.64340e-14,5.43310e-15
171.14934,2.34710e-14,6.37820e-15
171.28643,1.33180e-14,4.83660e-15
171.42352,1.64310e-14,4.89220e-15
171.56061,2.33200e-14,5.01400e-15
171.69771,2.35440e-14,4.74250e-15
171.83480,2.55930e-14,4.64760e-15
171.97190,2.33140e-14,4.79280e-15
172.10898,2.84610e-14,1.57160e-14
172.24609,2.30090e-14,4.39160e-15
172.38319,1.72890e-14,4.40350e-15
172.52029,3.25730e-14,4.48120e-15
172.65739,2.62610e-14,9.79800e-15
172.79449,2.88840e-14,4.27670e-15
172.93159,2.52490e-14,4.18680e-15
173.06870,3.30110e-14,4.29340e-15
173.20581,3.85080e-14,4.39850e-15
173.34292,3.45890e-14,4.13340e-15
173.48003,3.35590e-14,4.13700e-15
173.61714,3.77440e-14,5.07230e-15
173.75425,3.54710e-14,4.70460e-15
173.89137,3.55610e-14,4.29450e-15
174.02848,4.14900e-14,4.12930e-15
174.16560,3.75760e-14,3.89170e-15
174.30272,4.46980e-14,4.00820e-15
174.43983,4.60780e-14,4.00740e-15
174.57695,3.99990e-14,3.86540e-15
174.71407,4.85630e-14,4.11770e-15
174.85120,4.07020e-14,3.74620e-15
174.98833,4.48720e-14,4.15280e-15
175.12545,4.88010e-14,3.82260e-15
175.26259,4.97910e-14,3.73570e-15
175.39971,4.73250e-14,3.68410e-15
175.53684,5.41560e-14,3.89940e-15
175.67397,4.98780e-14,3.90720e-15
175.81110,4.84820e-14,3.92150e-15
175.94823,5.02350e-14,3.88400e-15
176.08536,5.42560e-14,6.45000e-15
176.22251,5.34880e-14,4.06810e-15
176.35964,4.96020e-14,3.51650e-15
176.49678,4.67630e-14,3.96900e-15
176.63392,4.56360e-14,3.68050e-15
176.77106,4.97990e-14,3.39270e-15
176.90820,5.01030e-14,3.39870e-15
177.04535,4.78460e-14,3.63530e-15
177.18250,5.21560e-14,3.65100e-15
177.31964,5.88710e-14,3.43700e-15
177.45679,5.35460e-14,3.61930e-15
177.59393,5.13730e-14,6.53960e-15
177.73109,6.12860e-14,3.58170e-15
