wave,flux
338.000,1.44233e-17
340.000,1.41374e-17
342.000,1.38585e-17
344.000,1.35865e-17
346.000,1.33210e-17
348.000,1.30620e-17
350.000,1.28093e-17
352.000,1.25627e-17
354.000,1.23220e-17
356.000,1.20870e-17
358.000,1.18576e-17
360.000,1.16337e-17
362.000,1.14150e-17
364.000,1.12016e-17
366.000,1.09845e-17
368.000,1.07716e-17
370.000,1.05626e-17
372.000,1.03573e-17
374.000,1.01632e-17
376.000,9.98540e-18
378.000,9.82740e-18
380.000,9.66696e-18
382.000,9.53033e-18
384.000,9.32153e-18
386.000,9.32217e-18
388.000,8.89273e-18
390.000,8.79133e-18
392.000,9.05763e-18
394.000,8.85046e-18
396.000,8.05133e-18
398.000,7.82640e-18
400.000,8.47838e-18
402.000,8.62935e-18
404.000,8.53337e-18
406.000,8.24085e-18
408.000,7.59717e-18
410.000,6.46456e-18
412.000,7.11613e-18
414.000,7.66142e-18
416.000,7.78351e-18
418.000,7.75233e-18
420.000,7.66281e-18
422.000,7.54701e-18
424.000,7.41395e-18
426.000,7.25985e-18
428.000,7.06214e-18
430.000,6.75161e-18
432.000,6.13699e-18
434.000,5.11616e-18
436.000,5.83312e-18
438.000,6.30418e-18
440.000,6.41120e-18
442.000,6.39019e-18
444.000,6.32420e-18
446.000,6.24161e-18
448.000,6.15255e-18
450.000,6.06113e-18
452.000,5.96926e-18
454.000,5.87784e-18
456.000,5.78736e-18
458.000,5.69803e-18
460.000,5.60995e-18
462.000,5.52312e-18
464.000,5.43749e-18
466.000,5.35290e-18
468.000,5.26909e-18
470.000,5.18563e-18
472.000,5.10176e-18
474.000,5.01606e-18
476.000,4.92571e-18
478.000,4.82457e-18
480.000,4.69782e-18
482.000,4.50566e-18
484.000,4.13497e-18
486.000,3.47647e-18
488.000,3.90190e-18
490.000,4.21585e-18
492.000,4.29477e-18
494.000,4.29100e-18
496.000,4.25654e-18
498.000,4.20977e-18
500.000,4.15777e-18
502.000,4.10362e-18
504.000,4.04873e-18
506.000,3.99382e-18
508.000,3.93927e-18
510.000,3.88595e-18
512.000,3.83330e-18
514.000,3.78072e-18
516.000,3.72892e-18
518.000,3.67793e-18
520.000,3.62773e-18
522.000,3.57834e-18
524.000,3.52975e-18
526.000,3.48195e-18
528.000,3.43494e-18
530.000,3.38869e-18
532.000,3.34319e-18
534.000,3.29844e-18
536.000,3.25442e-18
538.000,3.21111e-18
540.000,3.16851e-18
542.000,3.12659e-18
544.000,3.08576e-18
546.000,3.04517e-18
548.000,3.00523e-18
550.000,2.96593e-18
552.000,2.92726e-18
554.000,2.88920e-18
556.000,2.85176e-18
558.000,2.81491e-18
560.000,2.77865e-18
562.000,2.74296e-18
564.000,2.70784e-18
566.000,2.67328e-18
568.000,2.63926e-18
570.000,2.60577e-18
572.000,2.57282e-18
574.000,2.54037e-18
576.000,2.50844e-18
578.000,2.47701e-18
580.000,2.44606e-18
582.000,2.41560e-18
584.000,2.38561e-18
586.000,2.35608e-18
588.000,2.32700e-18
590.000,2.29838e-18
592.000,2.27019e-18
594.000,2.24244e-18
596.000,2.21493e-18
598.000,2.18782e-18
600.000,2.16129e-18
602.000,2.13517e-18
604.000,2.10944e-18
606.000,2.08409e-18
608.000,2.05911e-18
610.000,2.03451e-18
612.000,2.01027e-18
614.000,1.98638e-18
616.000,1.96283e-18
618.000,1.93963e-18
620.000,1.91674e-18
622.000,1.89418e-18
624.000,1.87193e-18
626.000,1.84997e-18
628.000,1.82830e-18
630.000,1.80689e-18
632.000,1.78572e-18
634.000,1.76477e-18
636.000,1.74399e-18
638.000,1.72332e-18
640.000,1.70264e-18
642.000,1.68179e-18
644.000,1.66044e-18
646.000,1.63795e-18
648.000,1.61295e-18
650.000,1.58207e-18
652.000,1.53627e-18
654.000,1.44896e-18
656.000,1.26882e-18
658.000,1.35974e-18
660.000,1.44979e-18
662.000,1.47266e-18
664.000,1.47245e-18
666.000,1.46375e-18
668.000,1.45161e-18
670.000,1.43795e-18
672.000,1.42362e-18
674.000,1.40901e-18
676.000,1.39431e-18
678.000,1.37964e-18
680.000,1.36505e-18
682.000,1.35057e-18
684.000,1.33624e-18
686.000,1.32207e-18
688.000,1.30823e-18
690.000,1.29455e-18
692.000,1.28086e-18
694.000,1.26735e-18
696.000,1.25401e-18
698.000,1.24083e-18
700.000,1.22710e-18
702.000,1.21341e-18
704.000,1.20084e-18
706.000,1.18832e-18
708.000,1.17600e-18
710.000,1.16375e-18
712.000,1.15173e-18
714.000,1.13984e-18
716.000,1.12815e-18
718.000,1.11658e-18
720.000,1.10519e-18
722.000,1.09389e-18
724.000,1.08276e-18
726.000,1.07177e-18
728.000,1.06096e-18
730.000,1.05027e-18
732.000,1.03961e-18
734.000,1.02913e-18
736.000,1.01881e-18
738.000,1.00866e-18
740.000,9.98590e-19
742.000,9.88692e-19
744.000,9.78811e-19
746.000,9.69220e-19
748.000,9.59545e-19
750.000,9.50056e-19
752.000,9.40724e-19
754.000,9.31523e-19
756.000,9.22414e-19
758.000,9.13457e-19
760.000,9.04451e-19
762.000,8.95774e-19
764.000,8.86987e-19
766.000,8.78468e-19
768.000,8.69972e-19
770.000,8.61602e-19
772.000,8.53288e-19
774.000,8.45168e-19
776.000,8.37075e-19
778.000,8.29082e-19
780.000,8.21201e-19
782.000,8.13426e-19
784.000,8.05760e-19
786.000,7.98054e-19
788.000,7.90576e-19
790.000,7.83138e-19
792.000,7.75835e-19
794.000,7.68548e-19
796.000,7.61376e-19
798.000,7.54326e-19
800.000,7.47323e-19
802.000,7.40397e-19
804.000,7.33506e-19
806.000,7.26756e-19
808.000,7.20033e-19
810.000,7.13446e-19
812.000,7.06888e-19
814.000,7.00455e-19
816.000,6.94010e-19
818.000,6.87708e-19
820.000,6.81461e-19
822.000,6.75316e-19
824.000,6.69198e-19
826.000,6.63146e-19
828.000,6.57157e-19
830.000,6.51067e-19
832.000,6.45205e-19
834.000,6.39417e-19
836.000,6.33692e-19
838.000,6.28023e-19
840.000,6.22425e-19
842.000,6.16884e-19
844.000,6.11407e-19
846.000,6.05971e-19
848.000,6.00605e-19
850.000,5.95300e-19
852.000,5.90065e-19
854.000,5.84881e-19
856.000,5.79745e-19
858.000,5.74672e-19
860.000,5.69674e-19
862.000,5.64721e-19
864.000,5.59839e-19
866.000,5.55019e-19
868.000,5.50257e-19
870.000,5.45555e-19
872.000,5.40892e-19
874.000,5.36292e-19
876.000,5.31783e-19
878.000,5.27336e-19
880.000,5.22910e-19
882.000,5.18453e-19
884.000,5.13968e-19
886.000,5.09685e-19
888.000,5.05548e-19
890.000,5.01608e-19
892.000,4.97633e-19
894.000,4.93504e-19
896.000,4.89162e-19
898.000,4.84661e-19
900.000,4.80285e-19
902.000,4.76394e-19
904.000,4.72915e-19
906.000,4.69749e-19
908.000,4.66473e-19
910.000,4.62930e-19
912.000,4.59120e-19
914.000,4.55006e-19
916.000,4.50559e-19
918.000,4.45705e-19
920.000,4.40628e-19
922.000,4.36117e-19
924.000,4.32781e-19
926.000,4.30606e-19
928.000,4.28809e-19
930.000,4.26730e-19
932.000,4.24241e-19
934.000,4.21448e-19
936.000,4.18389e-19
938.000,4.15127e-19
940.000,4.11665e-19
942.000,4.07967e-19
944.000,4.04012e-19
946.000,3.99706e-19
948.000,3.94925e-19
950.000,3.89527e-19
952.000,3.83747e-19
