wave,flux
338.000,5.62641e-18
340.000,5.53671e-18
342.000,5.44882e-18
344.000,5.36269e-18
346.000,5.27829e-18
348.000,5.19557e-18
350.000,5.11451e-18
352.000,5.03505e-18
354.000,4.95717e-18
356.000,4.88082e-18
358.000,4.80597e-18
360.000,4.73259e-18
362.000,4.66065e-18
364.000,4.59010e-18
366.000,4.51238e-18
368.000,4.43413e-18
370.000,4.35652e-18
372.000,4.28318e-18
374.000,4.22388e-18
376.000,4.17978e-18
378.000,4.15333e-18
380.000,4.08442e-18
382.000,4.10194e-18
384.000,3.90098e-18
386.000,4.18720e-18
388.000,3.71044e-18
390.000,3.70392e-18
392.000,4.31161e-18
394.000,4.21449e-18
396.000,3.36869e-18
398.000,3.20913e-18
400.000,4.11722e-18
402.000,4.49243e-18
404.000,4.51486e-18
406.000,4.23773e-18
408.000,3.57132e-18
410.000,2.57768e-18
412.000,3.24044e-18
414.000,3.94381e-18
416.000,4.26334e-18
418.000,4.37704e-18
420.000,4.39058e-18
422.000,4.35104e-18
424.000,4.27402e-18
426.000,4.15342e-18
428.000,3.95241e-18
430.000,3.59216e-18
432.000,2.96981e-18
434.000,2.15424e-18
436.000,2.79022e-18
438.000,3.36227e-18
440.000,3.63805e-18
442.000,3.74015e-18
444.000,3.75998e-18
446.000,3.74500e-18
448.000,3.71403e-18
450.000,3.67468e-18
452.000,3.63068e-18
454.000,3.58406e-18
456.000,3.53601e-18
458.000,3.48713e-18
460.000,3.43777e-18
462.000,3.38800e-18
464.000,3.33775e-18
466.000,3.28673e-18
468.000,3.23437e-18
470.000,3.17973e-18
472.000,3.12112e-18
474.000,3.05555e-18
476.000,2.97750e-18
478.000,2.87644e-18
480.000,2.73190e-18
482.000,2.50530e-18
484.000,2.13409e-18
486.000,1.60441e-18
488.000,1.98097e-18
490.000,2.33376e-18
492.000,2.51011e-18
494.000,2.58677e-18
496.000,2.61209e-18
498.000,2.61139e-18
500.000,2.59725e-18
502.000,2.57594e-18
504.000,2.55070e-18
506.000,2.52331e-18
508.000,2.49473e-18
510.000,2.46594e-18
512.000,2.43690e-18
514.000,2.40747e-18
516.000,2.37816e-18
518.000,2.34907e-18
520.000,2.32024e-18
522.000,2.29173e-18
524.000,2.26356e-18
526.000,2.23574e-18
528.000,2.20828e-18
530.000,2.18119e-18
532.000,2.15449e-18
534.000,2.12815e-18
536.000,2.10218e-18
538.000,2.07658e-18
540.000,2.05135e-18
542.000,2.02648e-18
544.000,2.00315e-18
546.000,1.97895e-18
548.000,1.95507e-18
550.000,1.93155e-18
552.000,1.90838e-18
554.000,1.88553e-18
556.000,1.86303e-18
558.000,1.84086e-18
560.000,1.81902e-18
562.000,1.79748e-18
564.000,1.77627e-18
566.000,1.75536e-18
568.000,1.73476e-18
570.000,1.71446e-18
572.000,1.69447e-18
574.000,1.67475e-18
576.000,1.65531e-18
578.000,1.63616e-18
580.000,1.61729e-18
582.000,1.59869e-18
584.000,1.58035e-18
586.000,1.56228e-18
588.000,1.54447e-18
590.000,1.52691e-18
592.000,1.50961e-18
594.000,1.49254e-18
596.000,1.47519e-18
598.000,1.45802e-18
600.000,1.44162e-18
602.000,1.42544e-18
604.000,1.40947e-18
606.000,1.39373e-18
608.000,1.37818e-18
610.000,1.36284e-18
612.000,1.34769e-18
614.000,1.33273e-18
616.000,1.31795e-18
618.000,1.30333e-18
620.000,1.28888e-18
622.000,1.27457e-18
624.000,1.26039e-18
626.000,1.24632e-18
628.000,1.23233e-18
630.000,1.21838e-18
632.000,1.20443e-18
634.000,1.19041e-18
636.000,1.17620e-18
638.000,1.16164e-18
640.000,1.14646e-18
642.000,1.13024e-18
644.000,1.11223e-18
646.000,1.09107e-18
648.000,1.06424e-18
650.000,1.02691e-18
652.000,9.69918e-19
654.000,8.77154e-19
656.000,7.11067e-19
658.000,8.07576e-19
660.000,9.05296e-19
662.000,9.53408e-19
664.000,9.74719e-19
666.000,9.81969e-19
668.000,9.81903e-19
670.000,9.77950e-19
672.000,9.71859e-19
674.000,9.64558e-19
676.000,9.56557e-19
678.000,9.48155e-19
680.000,9.39525e-19
682.000,9.30777e-19
684.000,9.21980e-19
686.000,9.13181e-19
688.000,9.04519e-19
690.000,8.95904e-19
692.000,8.87241e-19
694.000,8.78651e-19
696.000,8.70136e-19
698.000,8.61708e-19
700.000,8.52996e-19
702.000,8.44420e-19
704.000,8.36280e-19
706.000,8.28199e-19
708.000,8.20216e-19
710.000,8.12340e-19
712.000,8.04563e-19
714.000,7.96854e-19
716.000,7.89226e-19
718.000,7.81737e-19
720.000,7.74289e-19
722.000,7.66923e-19
724.000,7.59745e-19
726.000,7.52618e-19
728.000,7.45511e-19
730.000,7.38474e-19
732.000,7.31539e-19
734.000,7.24699e-19
736.000,7.17910e-19
738.000,7.11192e-19
740.000,7.04570e-19
742.000,6.98027e-19
744.000,6.91557e-19
746.000,6.85155e-19
748.000,6.78825e-19
750.000,6.72589e-19
752.000,6.66407e-19
754.000,6.60319e-19
756.000,6.54269e-19
758.000,6.48291e-19
760.000,6.42408e-19
762.000,6.36560e-19
764.000,6.30799e-19
766.000,6.25107e-19
768.000,6.19458e-19
770.000,6.13879e-19
772.000,6.08390e-19
774.000,6.02942e-19
776.000,5.97558e-19
778.000,5.92205e-19
780.000,5.86930e-19
782.000,5.81730e-19
784.000,5.76581e-19
786.000,5.71479e-19
788.000,5.66430e-19
790.000,5.61460e-19
792.000,5.56536e-19
794.000,5.51647e-19
796.000,5.46817e-19
798.000,5.42070e-19
800.000,5.37341e-19
802.000,5.32662e-19
804.000,5.28057e-19
806.000,5.23490e-19
808.000,5.18974e-19
810.000,5.14513e-19
812.000,5.10078e-19
814.000,5.05710e-19
816.000,5.01389e-19
818.000,4.97105e-19
820.000,4.92873e-19
822.000,4.88704e-19
824.000,4.84552e-19
826.000,4.80439e-19
828.000,4.76327e-19
830.000,4.71894e-19
832.000,4.67880e-19
834.000,4.63954e-19
836.000,4.60015e-19
