wave,flux
338.000,1.14350e-17
340.000,1.12016e-17
342.000,1.09741e-17
344.000,1.07524e-17
346.000,1.05363e-17
348.000,1.03256e-17
350.000,1.01202e-17
352.000,9.91993e-18
354.000,9.72461e-18
356.000,9.53409e-18
358.000,9.34824e-18
360.000,9.16695e-18
362.000,8.99001e-18
364.000,8.81742e-18
366.000,8.64131e-18
368.000,8.46879e-18
370.000,8.29974e-18
372.000,8.13339e-18
374.000,7.97581e-18
376.000,7.83098e-18
378.000,7.70279e-18
380.000,7.57482e-18
382.000,7.46598e-18
384.000,7.30513e-18
386.000,7.29727e-18
388.000,6.96451e-18
390.000,6.88717e-18
392.000,7.08961e-18
394.000,6.91511e-18
396.000,6.27253e-18
398.000,6.09663e-18
400.000,6.62854e-18
402.000,6.76852e-18
404.000,6.69433e-18
406.000,6.44043e-18
408.000,5.89060e-18
410.000,4.96928e-18
412.000,5.50109e-18
414.000,5.97473e-18
416.000,6.10570e-18
418.000,6.09907e-18
420.000,6.03553e-18
422.000,5.94480e-18
424.000,5.83569e-18
426.000,5.70434e-18
428.000,5.52874e-18
430.000,5.24822e-18
432.000,4.71717e-18
434.000,3.87974e-18
436.000,4.47234e-18
438.000,4.88803e-18
440.000,5.00634e-18
442.000,5.00668e-18
444.000,4.96154e-18
446.000,4.89889e-18
448.000,4.82912e-18
450.000,4.75642e-18
452.000,4.68274e-18
454.000,4.60904e-18
456.000,4.53585e-18
458.000,4.46341e-18
460.000,4.39185e-18
462.000,4.32117e-18
464.000,4.25134e-18
466.000,4.18218e-18
468.000,4.11345e-18
470.000,4.04469e-18
472.000,3.97511e-18
474.000,3.90328e-18
476.000,3.82634e-18
478.000,3.73829e-18
480.000,3.62539e-18
482.000,3.45367e-18
484.000,3.13623e-18
486.000,2.59639e-18
488.000,2.94792e-18
490.000,3.21925e-18
492.000,3.30082e-18
494.000,3.30878e-18
496.000,3.28711e-18
498.000,3.25286e-18
500.000,3.21298e-18
502.000,3.17060e-18
504.000,3.12720e-18
506.000,3.08353e-18
508.000,3.04002e-18
510.000,2.99741e-18
512.000,2.95530e-18
514.000,2.91323e-18
516.000,2.87178e-18
518.000,2.83097e-18
520.000,2.79082e-18
522.000,2.75133e-18
524.000,2.71251e-18
526.000,2.67433e-18
528.000,2.63681e-18
530.000,2.59992e-18
532.000,2.56366e-18
534.000,2.52802e-18
536.000,2.49299e-18
538.000,2.45856e-18
540.000,2.42471e-18
542.000,2.39144e-18
544.000,2.35916e-18
546.000,2.32699e-18
548.000,2.29535e-18
550.000,2.26425e-18
552.000,2.23367e-18
554.000,2.20361e-18
556.000,2.17405e-18
558.000,2.14498e-18
560.000,2.11640e-18
562.000,2.08829e-18
564.000,2.06064e-18
566.000,2.03346e-18
568.000,2.00671e-18
570.000,1.98041e-18
572.000,1.95454e-18
574.000,1.92908e-18
576.000,1.90405e-18
578.000,1.87941e-18
580.000,1.85517e-18
582.000,1.83133e-18
584.000,1.80786e-18
586.000,1.78477e-18
588.000,1.76205e-18
590.000,1.73969e-18
592.000,1.71768e-18
594.000,1.69602e-18
596.000,1.67451e-18
598.000,1.65331e-18
600.000,1.63264e-18
602.000,1.61228e-18
604.000,1.59223e-18
606.000,1.57249e-18
608.000,1.55305e-18
610.000,1.53391e-18
612.000,1.51505e-18
614.000,1.49647e-18
616.000,1.47816e-18
618.000,1.46012e-18
620.000,1.44234e-18
622.000,1.42481e-18
624.000,1.40753e-18
626.000,1.39046e-18
628.000,1.37363e-18
630.000,1.35698e-18
632.000,1.34052e-18
634.000,1.32421e-18
636.000,1.30800e-18
638.000,1.29184e-18
640.000,1.27561e-18
642.000,1.25914e-18
644.000,1.24210e-18
646.000,1.22388e-18
648.000,1.20318e-18
650.000,1.17696e-18
652.000,1.13765e-18
654.000,1.06495e-18
656.000,9.21443e-19
658.000,9.94460e-19
660.000,1.06965e-18
662.000,1.09215e-18
664.000,1.09496e-18
666.000,1.08993e-18
668.000,1.08156e-18
670.000,1.07164e-18
672.000,1.06100e-18
674.000,1.05003e-18
676.000,1.03891e-18
678.000,1.02777e-18
680.000,1.01667e-18
682.000,1.00564e-18
684.000,9.94712e-19
686.000,9.83893e-19
688.000,9.73327e-19
690.000,9.62884e-19
692.000,9.52436e-19
694.000,9.42119e-19
696.000,9.31933e-19
698.000,9.21878e-19
700.000,9.11366e-19
702.000,9.00978e-19
704.000,8.91341e-19
706.000,8.81765e-19
708.000,8.72403e-19
710.000,8.63127e-19
712.000,8.53973e-19
714.000,8.44910e-19
716.000,8.35992e-19
718.000,8.27196e-19
720.000,8.18512e-19
722.000,8.09952e-19
724.000,8.01477e-19
726.000,7.93143e-19
728.000,7.84946e-19
730.000,7.76771e-19
732.000,7.68692e-19
734.000,7.60733e-19
736.000,7.52896e-19
738.000,7.45219e-19
740.000,7.37627e-19
742.000,7.30054e-19
744.000,7.22606e-19
746.000,7.15326e-19
748.000,7.08025e-19
750.000,7.00826e-19
752.000,6.93802e-19
754.000,6.86808e-19
756.000,6.79931e-19
758.000,6.73170e-19
760.000,6.66397e-19
762.000,6.59800e-19
764.000,6.53207e-19
766.000,6.46724e-19
768.000,6.40298e-19
770.000,6.34034e-19
772.000,6.27798e-19
774.000,6.21625e-19
776.000,6.15527e-19
778.000,6.09518e-19
780.000,6.03590e-19
782.000,5.97718e-19
784.000,5.91950e-19
786.000,5.86168e-19
788.000,5.80559e-19
790.000,5.74934e-19
792.000,5.69459e-19
794.000,5.63964e-19
796.000,5.58603e-19
798.000,5.53283e-19
800.000,5.48019e-19
802.000,5.42836e-19
804.000,5.37630e-19
806.000,5.32596e-19
808.000,5.27574e-19
810.000,5.22615e-19
812.000,5.17718e-19
814.000,5.12871e-19
816.000,5.08080e-19
818.000,5.03349e-19
820.000,4.98679e-19
822.000,4.94054e-19
824.000,4.89483e-19
826.000,4.84968e-19
828.000,4.80488e-19
830.000,4.75906e-19
832.000,4.71524e-19
834.000,4.67203e-19
836.000,4.62927e-19
838.000,4.58695e-19
840.000,4.54520e-19
842.000,4.50380e-19
844.000,4.46289e-19
846.000,4.42239e-19
848.000,4.38235e-19
850.000,4.34277e-19
852.000,4.30374e-19
854.000,4.26507e-19
856.000,4.22686e-19
858.000,4.18898e-19
860.000,4.15177e-19
862.000,4.11489e-19
864.000,4.07853e-19
866.000,4.04259e-19
868.000,4.00722e-19
870.000,3.97224e-19
872.000,3.93751e-19
874.000,3.90332e-19
876.000,3.86981e-19
878.000,3.83682e-19
880.000,3.80392e-19
882.000,3.77093e-19
884.000,3.73769e-19
886.000,3.70591e-19
888.000,3.67528e-19
890.000,3.64595e-19
892.000,3.61647e-19
894.000,3.58584e-19
896.000,3.55385e-19
898.000,3.52081e-19
900.000,3.48870e-19
902.000,3.45989e-19
904.000,3.43412e-19
906.000,3.41050e-19
908.000,3.38605e-19
910.000,3.35972e-19
912.000,3.33156e-19
914.000,3.30117e-19
916.000,3.26835e-19
918.000,3.23282e-19
920.000,3.19589e-19
922.000,3.16295e-19
924.000,3.13846e-19
926.000,3.12228e-19
928.000,3.10872e-19
930.000,3.09324e-19
932.000,3.07501e-19
934.000,3.05442e-19
936.000,3.03202e-19
938.000,3.00788e-19
940.000,2.98214e-19
942.000,2.95458e-19
944.000,2.92500e-19
946.000,2.89284e-19
948.000,2.85712e-19
950.000,2.81723e-19
952.000,2.77519e-19
954.000,2.74100e-19
956.000,2.72305e-19
958.000,2.71948e-19
960.000,2.71745e-19
962.000,2.71149e-19
964.000,2.70140e-19
966.000,2.68835e-19
968.000,2.67297e-19
970.000,2.65605e-19
972.000,2.63817e-19
974.000,2.61932e-19
976.000,2.59990e-19
978.000,2.57991e-19
980.000,2.55951e-19
982.000,2.53864e-19
984.000,2.51716e-19
986.000,2.49504e-19
988.000,2.47196e-19
990.000,2.44765e-19
992.000,2.42166e-19
994.000,2.39320e-19
996.000,2.36127e-19
998.000,2.32426e-19
1000.00,2.28013e-19
1002.00,2.22837e-19
1004.00,2.18087e-19
1006.00,2.16611e-19
1008.00,2.18194e-19
1010.00,2.19879e-19
1012.00,2.20693e-19
1014.00,2.20779e-19
1016.00,2.20344e-19
1018.00,2.19562e-19
1020.00,2.18540e-19
