wave,flux
338.000,8.03194e-18
340.000,7.88121e-18
342.000,7.73394e-18
344.000,7.59002e-18
346.000,7.44937e-18
348.000,7.31194e-18
350.000,7.17762e-18
352.000,7.04635e-18
354.000,6.91804e-18
356.000,6.79265e-18
358.000,6.67007e-18
360.000,6.55023e-18
362.000,6.43308e-18
364.000,6.31857e-18
366.000,6.20270e-18
368.000,6.08913e-18
370.000,5.97767e-18
372.000,5.86787e-18
374.000,5.76265e-18
376.000,5.66442e-18
378.000,5.57544e-18
380.000,5.48842e-18
382.000,5.40912e-18
384.000,5.30848e-18
386.000,5.27854e-18
388.000,5.08857e-18
390.000,5.02935e-18
392.000,5.11166e-18
394.000,5.00171e-18
396.000,4.64481e-18
398.000,4.53553e-18
400.000,4.79764e-18
402.000,4.85067e-18
404.000,4.79417e-18
406.000,4.64802e-18
408.000,4.33966e-18
410.000,3.82035e-18
412.000,4.09812e-18
414.000,4.34065e-18
416.000,4.38787e-18
418.000,4.36423e-18
420.000,4.31369e-18
422.000,4.25107e-18
424.000,4.18045e-18
426.000,4.09998e-18
428.000,3.99913e-18
430.000,3.84492e-18
432.000,3.54292e-18
434.000,3.05835e-18
436.000,3.38437e-18
438.000,3.60550e-18
440.000,3.64992e-18
442.000,3.63360e-18
444.000,3.59619e-18
446.000,3.55098e-18
448.000,3.50278e-18
450.000,3.45359e-18
452.000,3.40430e-18
454.000,3.35533e-18
456.000,3.30691e-18
458.000,3.25917e-18
460.000,3.21209e-18
462.000,3.16574e-18
464.000,3.12004e-18
466.000,3.07494e-18
468.000,3.03030e-18
470.000,2.98592e-18
472.000,2.94143e-18
474.000,2.89615e-18
476.000,2.84873e-18
478.000,2.79618e-18
480.000,2.73125e-18
482.000,2.63390e-18
484.000,2.44632e-18
486.000,2.12543e-18
488.000,2.32440e-18
490.000,2.47837e-18
492.000,2.51417e-18
494.000,2.50884e-18
496.000,2.48859e-18
498.000,2.46244e-18
500.000,2.43383e-18
502.000,2.40422e-18
504.000,2.37429e-18
506.000,2.34438e-18
508.000,2.31466e-18
510.000,2.28561e-18
512.000,2.25690e-18
514.000,2.22821e-18
516.000,2.19991e-18
518.000,2.17201e-18
520.000,2.14453e-18
522.000,2.11744e-18
524.000,2.09076e-18
526.000,2.06447e-18
528.000,2.03858e-18
530.000,2.01307e-18
532.000,1.98794e-18
534.000,1.96318e-18
536.000,1.93878e-18
538.000,1.91475e-18
540.000,1.89107e-18
542.000,1.86774e-18
544.000,1.84494e-18
546.000,1.82227e-18
548.000,1.79993e-18
550.000,1.77791e-18
552.000,1.75621e-18
554.000,1.73483e-18
556.000,1.71376e-18
558.000,1.69299e-18
560.000,1.67252e-18
562.000,1.65236e-18
564.000,1.63249e-18
566.000,1.61290e-18
568.000,1.59361e-18
570.000,1.57459e-18
572.000,1.55585e-18
574.000,1.53738e-18
576.000,1.51919e-18
578.000,1.50126e-18
580.000,1.48359e-18
582.000,1.46617e-18
584.000,1.44901e-18
586.000,1.43210e-18
588.000,1.41544e-18
590.000,1.39901e-18
592.000,1.38283e-18
594.000,1.36688e-18
596.000,1.35107e-18
598.000,1.33548e-18
600.000,1.32020e-18
602.000,1.30514e-18
604.000,1.29029e-18
606.000,1.27566e-18
608.000,1.26123e-18
610.000,1.24700e-18
612.000,1.23297e-18
614.000,1.21914e-18
616.000,1.20550e-18
618.000,1.19204e-18
620.000,1.17876e-18
622.000,1.16566e-18
624.000,1.15273e-18
626.000,1.13997e-18
628.000,1.12736e-18
630.000,1.11491e-18
632.000,1.10259e-18
634.000,1.09039e-18
636.000,1.07829e-18
638.000,1.06627e-18
640.000,1.05426e-18
642.000,1.04218e-18
644.000,1.02985e-18
646.000,1.01696e-18
648.000,1.00282e-18
650.000,9.85652e-19
652.000,9.60668e-19
654.000,9.13594e-19
656.000,8.21079e-19
658.000,8.64581e-19
660.000,9.10711e-19
662.000,9.21508e-19
664.000,9.20123e-19
666.000,9.14348e-19
668.000,9.06822e-19
670.000,8.98541e-19
672.000,8.89934e-19
674.000,8.81196e-19
676.000,8.72428e-19
678.000,8.63684e-19
680.000,8.54994e-19
682.000,8.46377e-19
684.000,8.37841e-19
686.000,8.29394e-19
688.000,8.21146e-19
690.000,8.12990e-19
692.000,8.04828e-19
694.000,7.96759e-19
696.000,7.88788e-19
698.000,7.80913e-19
700.000,7.72710e-19
702.000,7.64596e-19
704.000,7.57050e-19
706.000,7.49556e-19
708.000,7.42129e-19
710.000,7.34821e-19
712.000,7.27638e-19
714.000,7.20454e-19
716.000,7.13479e-19
718.000,7.06474e-19
720.000,6.99609e-19
722.000,6.92850e-19
724.000,6.86068e-19
726.000,6.79547e-19
728.000,6.72914e-19
730.000,6.66514e-19
732.000,6.60044e-19
734.000,6.53672e-19
736.000,6.47485e-19
738.000,6.41345e-19
740.000,6.35193e-19
742.000,6.29194e-19
744.000,6.23239e-19
746.000,6.17363e-19
748.000,6.11539e-19
750.000,6.05760e-19
752.000,6.00088e-19
754.000,5.94483e-19
756.000,5.88926e-19
758.000,5.83439e-19
760.000,5.78013e-19
762.000,5.72657e-19
764.000,5.67329e-19
766.000,5.62113e-19
768.000,5.56928e-19
770.000,5.51814e-19
772.000,5.46778e-19
774.000,5.41734e-19
776.000,5.36794e-19
778.000,5.31948e-19
780.000,5.27098e-19
782.000,5.22313e-19
784.000,5.17560e-19
786.000,5.12879e-19
788.000,5.08294e-19
790.000,5.03697e-19
792.000,4.99173e-19
794.000,4.94708e-19
796.000,4.90313e-19
798.000,4.85937e-19
800.000,4.81598e-19
802.000,4.77332e-19
804.000,4.73090e-19
806.000,4.68928e-19
808.000,4.64735e-19
810.000,4.60676e-19
812.000,4.56635e-19
814.000,4.52627e-19
816.000,4.48668e-19
818.000,4.44745e-19
820.000,4.40864e-19
822.000,4.37048e-19
824.000,4.33255e-19
826.000,4.29499e-19
828.000,4.25763e-19
830.000,4.21993e-19
832.000,4.18365e-19
834.000,4.14757e-19
836.000,4.11205e-19
838.000,4.07671e-19
840.000,4.04205e-19
842.000,4.00730e-19
844.000,3.97324e-19
846.000,3.93934e-19
848.000,3.90594e-19
850.000,3.87278e-19
852.000,3.84007e-19
854.000,3.80766e-19
856.000,3.77554e-19
858.000,3.74376e-19
860.000,3.71239e-19
862.000,3.68130e-19
864.000,3.65064e-19
866.000,3.62040e-19
868.000,3.59042e-19
870.000,3.56073e-19
872.000,3.53136e-19
874.000,3.50248e-19
876.000,3.47398e-19
878.000,3.44564e-19
880.000,3.41764e-19
882.000,3.38962e-19
884.000,3.36186e-19
886.000,3.33501e-19
888.000,3.30840e-19
890.000,3.28255e-19
892.000,3.25691e-19
894.000,3.23071e-19
896.000,3.20387e-19
898.000,3.17672e-19
900.000,3.15036e-19
902.000,3.12583e-19
904.000,3.10227e-19
906.000,3.08029e-19
908.000,3.05808e-19
910.000,3.03499e-19
912.000,3.01082e-19
914.000,2.98544e-19
916.000,2.95869e-19
918.000,2.93055e-19
920.000,2.90198e-19
922.000,2.87653e-19
924.000,2.85480e-19
926.000,2.83705e-19
928.000,2.82174e-19
930.000,2.80560e-19
932.000,2.78800e-19
934.000,2.76906e-19
936.000,2.74899e-19
938.000,2.72806e-19
940.000,2.70622e-19
942.000,2.68341e-19
944.000,2.65934e-19
946.000,2.63379e-19
948.000,2.60618e-19
950.000,2.57631e-19
952.000,2.54567e-19
954.000,2.52104e-19
956.000,2.50340e-19
958.000,2.49382e-19
960.000,2.48630e-19
962.000,2.47668e-19
964.000,2.46471e-19
966.000,2.45094e-19
968.000,2.43598e-19
970.000,2.42011e-19
972.000,2.40362e-19
974.000,2.38676e-19
976.000,2.36952e-19
978.000,2.35204e-19
980.000,2.33438e-19
982.000,2.31648e-19
984.000,2.29829e-19
986.000,2.27978e-19
988.000,2.26076e-19
990.000,2.24107e-19
992.000,2.22038e-19
994.000,2.19819e-19
996.000,2.17396e-19
998.000,2.14667e-19
1000.00,2.11501e-19
1002.00,2.07916e-19
1004.00,2.04874e-19
1006.00,2.03464e-19
1008.00,2.03657e-19
1010.00,2.04159e-19
1012.00,2.04166e-19
1014.00,2.03736e-19
1016.00,2.02997e-19
1018.00,2.02043e-19
1020.00,2.00950e-19
