wave,flux
338.000,8.79111e-16
340.000,8.60759e-16
342.000,8.42887e-16
344.000,8.25478e-16
346.000,8.08518e-16
348.000,7.91994e-16
350.000,7.75890e-16
352.000,7.60196e-16
354.000,7.44898e-16
356.000,7.29985e-16
358.000,7.15447e-16
360.000,7.01267e-16
362.000,6.87438e-16
364.000,6.73952e-16
366.000,6.60338e-16
368.000,6.47021e-16
370.000,6.33979e-16
372.000,6.21167e-16
374.000,6.08937e-16
376.000,5.97560e-16
378.000,5.87273e-16
380.000,5.77151e-16
382.000,5.68048e-16
384.000,5.56179e-16
386.000,5.53153e-16
388.000,5.30828e-16
390.000,5.24005e-16
392.000,5.34053e-16
394.000,5.21482e-16
396.000,4.80258e-16
398.000,4.67660e-16
400.000,4.98067e-16
402.000,5.04227e-16
404.000,4.97789e-16
406.000,4.81090e-16
408.000,4.46182e-16
410.000,3.87476e-16
412.000,4.18930e-16
414.000,4.46150e-16
416.000,4.51563e-16
418.000,4.48954e-16
420.000,4.43266e-16
422.000,4.36184e-16
424.000,4.28192e-16
426.000,4.19079e-16
428.000,4.07653e-16
430.000,3.90270e-16
432.000,3.56882e-16
434.000,3.03521e-16
436.000,3.39307e-16
438.000,3.63402e-16
440.000,3.68353e-16
442.000,3.66550e-16
444.000,3.62361e-16
446.000,3.57291e-16
448.000,3.51885e-16
450.000,3.46366e-16
452.000,3.40837e-16
454.000,3.35347e-16
456.000,3.29919e-16
458.000,3.24567e-16
460.000,3.19295e-16
462.000,3.14103e-16
464.000,3.08988e-16
466.000,3.03941e-16
468.000,2.98948e-16
470.000,2.93986e-16
472.000,2.89016e-16
474.000,2.83962e-16
476.000,2.78677e-16
478.000,2.72838e-16
480.000,2.65671e-16
482.000,2.55089e-16
484.000,2.35214e-16
486.000,2.01372e-16
488.000,2.22167e-16
490.000,2.38024e-16
492.000,2.41697e-16
494.000,2.41051e-16
496.000,2.38812e-16
498.000,2.35941e-16
500.000,2.32806e-16
502.000,2.29569e-16
504.000,2.26304e-16
506.000,2.23048e-16
508.000,2.19821e-16
510.000,2.16671e-16
512.000,2.13567e-16
514.000,2.10471e-16
516.000,2.07424e-16
518.000,2.04429e-16
520.000,2.01484e-16
522.000,1.98589e-16
524.000,1.95745e-16
526.000,1.92950e-16
528.000,1.90204e-16
530.000,1.87506e-16
532.000,1.84855e-16
534.000,1.82250e-16
536.000,1.79690e-16
538.000,1.77175e-16
540.000,1.74704e-16
542.000,1.72275e-16
544.000,1.69909e-16
546.000,1.67562e-16
548.000,1.65256e-16
550.000,1.62989e-16
552.000,1.60760e-16
554.000,1.58570e-16
556.000,1.56417e-16
558.000,1.54300e-16
560.000,1.52219e-16
562.000,1.50173e-16
564.000,1.48161e-16
566.000,1.46183e-16
568.000,1.44238e-16
570.000,1.42325e-16
572.000,1.40444e-16
574.000,1.38594e-16
576.000,1.36774e-16
578.000,1.34984e-16
580.000,1.33223e-16
582.000,1.31491e-16
584.000,1.29787e-16
586.000,1.28110e-16
588.000,1.26460e-16
590.000,1.24837e-16
592.000,1.23240e-16
594.000,1.21669e-16
596.000,1.20113e-16
598.000,1.18581e-16
600.000,1.17082e-16
602.000,1.15606e-16
604.000,1.14154e-16
606.000,1.12723e-16
608.000,1.11315e-16
610.000,1.09929e-16
612.000,1.08564e-16
614.000,1.07219e-16
616.000,1.05895e-16
618.000,1.04591e-16
620.000,1.03306e-16
622.000,1.02040e-16
624.000,1.00791e-16
626.000,9.95604e-17
628.000,9.83464e-17
630.000,9.71484e-17
632.000,9.59652e-17
634.000,9.47951e-17
636.000,9.36359e-17
638.000,9.24846e-17
640.000,9.13356e-17
642.000,9.01804e-17
644.000,8.90029e-17
646.000,8.77711e-17
648.000,8.64174e-17
650.000,8.47750e-17
652.000,8.23960e-17
654.000,7.79782e-17
656.000,6.93060e-17
658.000,7.34093e-17
660.000,7.76959e-17
662.000,7.87243e-17
664.000,7.86136e-17
666.000,7.80844e-17
668.000,7.73867e-17
670.000,7.66163e-17
672.000,7.58144e-17
674.000,7.50003e-17
676.000,7.41838e-17
678.000,7.33699e-17
680.000,7.25620e-17
682.000,7.17614e-17
684.000,7.09694e-17
686.000,7.01866e-17
688.000,6.94230e-17
690.000,6.86688e-17
692.000,6.79148e-17
694.000,6.71704e-17
696.000,6.64360e-17
698.000,6.57111e-17
700.000,6.49576e-17
702.000,6.42077e-17
704.000,6.35173e-17
706.000,6.28310e-17
708.000,6.21541e-17
710.000,6.14822e-17
712.000,6.08267e-17
714.000,6.01736e-17
716.000,5.95373e-17
718.000,5.88998e-17
720.000,5.82774e-17
722.000,5.76622e-17
724.000,5.70501e-17
726.000,5.64571e-17
728.000,5.58609e-17
730.000,5.52787e-17
732.000,5.47001e-17
734.000,5.41275e-17
736.000,5.35664e-17
738.000,5.30134e-17
740.000,5.24610e-17
742.000,5.19232e-17
744.000,5.13890e-17
746.000,5.08644e-17
748.000,5.03427e-17
750.000,4.98282e-17
752.000,4.93203e-17
754.000,4.88227e-17
756.000,4.83269e-17
758.000,4.78374e-17
760.000,4.73530e-17
762.000,4.68830e-17
764.000,4.64057e-17
766.000,4.59455e-17
768.000,4.54875e-17
770.000,4.50344e-17
772.000,4.45882e-17
774.000,4.41454e-17
776.000,4.37100e-17
778.000,4.32828e-17
780.000,4.28581e-17
782.000,4.24362e-17
784.000,4.20211e-17
786.000,4.16085e-17
788.000,4.12049e-17
790.000,4.08058e-17
792.000,4.04087e-17
794.000,4.00195e-17
796.000,3.96340e-17
798.000,3.92565e-17
800.000,3.88803e-17
802.000,3.85071e-17
804.000,3.81400e-17
806.000,3.77772e-17
808.000,3.74146e-17
810.000,3.70628e-17
812.000,3.67111e-17
814.000,3.63654e-17
816.000,3.60202e-17
818.000,3.56839e-17
820.000,3.53505e-17
822.000,3.50220e-17
824.000,3.46948e-17
826.000,3.43709e-17
828.000,3.40512e-17
830.000,3.37270e-17
832.000,3.34145e-17
834.000,3.31057e-17
836.000,3.28013e-17
838.000,3.24994e-17
840.000,3.22021e-17
842.000,3.19066e-17
844.000,3.16150e-17
846.000,3.13262e-17
848.000,3.10410e-17
850.000,3.07593e-17
852.000,3.04806e-17
854.000,3.02054e-17
856.000,2.99328e-17
858.000,2.96634e-17
860.000,2.93976e-17
862.000,2.91344e-17
864.000,2.88749e-17
866.000,2.86193e-17
868.000,2.83662e-17
870.000,2.81162e-17
872.000,2.78687e-17
874.000,2.76250e-17
876.000,2.73852e-17
878.000,2.71475e-17
880.000,2.69124e-17
882.000,2.66771e-17
884.000,2.64429e-17
886.000,2.62172e-17
888.000,2.59952e-17
890.000,2.57810e-17
892.000,2.55671e-17
894.000,2.53486e-17
896.000,2.51236e-17
898.000,2.48943e-17
900.000,2.46719e-17
902.000,2.44670e-17
904.000,2.42741e-17
906.000,2.40947e-17
908.000,2.39126e-17
910.000,2.37220e-17
912.000,2.35209e-17
914.000,2.33090e-17
916.000,2.30850e-17
918.000,2.28471e-17
920.000,2.26041e-17
922.000,2.23870e-17
924.000,2.22084e-17
926.000,2.20696e-17
928.000,2.19501e-17
930.000,2.18224e-17
932.000,2.16801e-17
934.000,2.15264e-17
936.000,2.13622e-17
938.000,2.11899e-17
940.000,2.10101e-17
942.000,2.08209e-17
944.000,2.06208e-17
946.000,2.04073e-17
948.000,2.01753e-17
950.000,1.99222e-17
952.000,1.96595e-17
954.000,1.94471e-17
956.000,1.93071e-17
958.000,1.92419e-17
960.000,1.91910e-17
962.000,1.91201e-17
964.000,1.90277e-17
966.000,1.89188e-17
968.000,1.87992e-17
970.000,1.86719e-17
972.000,1.85387e-17
974.000,1.84021e-17
976.000,1.82623e-17
978.000,1.81204e-17
