wave,flux
338.000,5.98836e-18
340.000,5.88596e-18
342.000,5.78576e-18
344.000,5.68772e-18
346.000,5.59178e-18
348.000,5.49788e-18
350.000,5.40597e-18
352.000,5.31602e-18
354.000,5.22797e-18
356.000,5.14176e-18
358.000,5.05736e-18
360.000,4.97473e-18
362.000,4.89382e-18
364.000,4.81459e-18
366.000,4.72895e-18
368.000,4.64363e-18
370.000,4.55929e-18
372.000,4.47776e-18
374.000,4.40720e-18
376.000,4.35050e-18
378.000,4.31048e-18
380.000,4.24581e-18
382.000,4.23573e-18
384.000,4.07884e-18
386.000,4.26116e-18
388.000,3.86728e-18
390.000,3.85466e-18
392.000,4.31575e-18
394.000,4.20932e-18
396.000,3.47857e-18
398.000,3.33147e-18
400.000,4.09779e-18
402.000,4.39879e-18
404.000,4.40325e-18
406.000,4.15405e-18
408.000,3.56618e-18
410.000,2.65854e-18
412.000,3.25757e-18
414.000,3.86384e-18
416.000,4.12738e-18
418.000,4.21375e-18
420.000,4.21514e-18
422.000,4.17209e-18
424.000,4.09816e-18
426.000,3.98827e-18
428.000,3.80993e-18
430.000,3.49186e-18
432.000,2.93739e-18
434.000,2.17477e-18
436.000,2.76508e-18
438.000,3.26453e-18
440.000,3.49452e-18
442.000,3.57194e-18
444.000,3.57917e-18
446.000,3.55786e-18
448.000,3.52373e-18
450.000,3.48301e-18
452.000,3.43870e-18
454.000,3.39245e-18
456.000,3.34522e-18
458.000,3.29750e-18
460.000,3.24957e-18
462.000,3.20148e-18
464.000,3.15318e-18
466.000,3.10442e-18
468.000,3.05475e-18
470.000,3.00339e-18
472.000,2.94894e-18
474.000,2.88896e-18
476.000,2.81883e-18
478.000,2.72965e-18
480.000,2.60372e-18
482.000,2.40645e-18
484.000,2.07715e-18
486.000,1.57699e-18
488.000,1.93283e-18
490.000,2.24220e-18
492.000,2.38827e-18
494.000,2.44733e-18
496.000,2.46295e-18
498.000,2.45705e-18
500.000,2.44023e-18
502.000,2.41768e-18
504.000,2.39206e-18
506.000,2.36480e-18
508.000,2.33670e-18
510.000,2.30859e-18
512.000,2.28038e-18
514.000,2.25188e-18
516.000,2.22358e-18
518.000,2.19553e-18
520.000,2.16779e-18
522.000,2.14038e-18
524.000,2.11333e-18
526.000,2.08664e-18
528.000,2.06033e-18
530.000,2.03438e-18
532.000,2.00882e-18
534.000,1.98362e-18
536.000,1.95880e-18
538.000,1.93434e-18
540.000,1.91024e-18
542.000,1.88650e-18
544.000,1.86403e-18
546.000,1.84096e-18
548.000,1.81822e-18
550.000,1.79582e-18
552.000,1.77376e-18
554.000,1.75201e-18
556.000,1.73061e-18
558.000,1.70952e-18
560.000,1.68875e-18
562.000,1.66829e-18
564.000,1.64814e-18
566.000,1.62829e-18
568.000,1.60873e-18
570.000,1.58947e-18
572.000,1.57049e-18
574.000,1.55180e-18
576.000,1.53339e-18
578.000,1.51523e-18
580.000,1.49735e-18
582.000,1.47974e-18
584.000,1.46238e-18
586.000,1.44527e-18
588.000,1.42843e-18
590.000,1.41181e-18
592.000,1.39546e-18
594.000,1.37933e-18
596.000,1.36303e-18
598.000,1.34690e-18
600.000,1.33142e-18
602.000,1.31616e-18
604.000,1.30110e-18
606.000,1.28625e-18
608.000,1.27161e-18
610.000,1.25716e-18
612.000,1.24291e-18
614.000,1.22883e-18
616.000,1.21493e-18
618.000,1.20121e-18
620.000,1.18764e-18
622.000,1.17422e-18
624.000,1.16094e-18
626.000,1.14777e-18
628.000,1.13471e-18
630.000,1.12171e-18
632.000,1.10874e-18
634.000,1.09574e-18
636.000,1.08263e-18
638.000,1.06928e-18
640.000,1.05548e-18
642.000,1.04087e-18
644.000,1.02487e-18
646.000,1.00638e-18
648.000,9.83302e-19
650.000,9.51508e-19
652.000,9.02810e-19
654.000,8.21602e-19
656.000,6.66363e-19
658.000,7.57363e-19
660.000,8.43779e-19
