wave,flux
338.000,8.83399e-16
340.000,8.64958e-16
342.000,8.46999e-16
344.000,8.29505e-16
346.000,8.12462e-16
348.000,7.95858e-16
350.000,7.79675e-16
352.000,7.63905e-16
354.000,7.48532e-16
356.000,7.33546e-16
358.000,7.18937e-16
360.000,7.04688e-16
362.000,6.90791e-16
364.000,6.77239e-16
366.000,6.63559e-16
368.000,6.50177e-16
370.000,6.37072e-16
372.000,6.24197e-16
374.000,6.11907e-16
376.000,6.00475e-16
378.000,5.90137e-16
380.000,5.79966e-16
382.000,5.70819e-16
384.000,5.58893e-16
386.000,5.55851e-16
388.000,5.33418e-16
390.000,5.26561e-16
392.000,5.36658e-16
394.000,5.24026e-16
396.000,4.82600e-16
398.000,4.69942e-16
400.000,5.00497e-16
402.000,5.06687e-16
404.000,5.00217e-16
406.000,4.83437e-16
408.000,4.48359e-16
410.000,3.89366e-16
412.000,4.20973e-16
414.000,4.48326e-16
416.000,4.53766e-16
418.000,4.51144e-16
420.000,4.45428e-16
422.000,4.38312e-16
424.000,4.30281e-16
426.000,4.21123e-16
428.000,4.09641e-16
430.000,3.92174e-16
432.000,3.58623e-16
434.000,3.05002e-16
436.000,3.40962e-16
438.000,3.65174e-16
440.000,3.70150e-16
442.000,3.68338e-16
444.000,3.64129e-16
446.000,3.59034e-16
448.000,3.53602e-16
450.000,3.48056e-16
452.000,3.42500e-16
454.000,3.36983e-16
456.000,3.31529e-16
458.000,3.26151e-16
460.000,3.20853e-16
462.000,3.15636e-16
464.000,3.10495e-16
466.000,3.05423e-16
468.000,3.00406e-16
470.000,2.95420e-16
472.000,2.90426e-16
474.000,2.85347e-16
476.000,2.80036e-16
478.000,2.74169e-16
480.000,2.66967e-16
482.000,2.56333e-16
484.000,2.36361e-16
486.000,2.02354e-16
488.000,2.23251e-16
490.000,2.39185e-16
492.000,2.42876e-16
494.000,2.42227e-16
496.000,2.39977e-16
498.000,2.37092e-16
500.000,2.33942e-16
502.000,2.30689e-16
504.000,2.27408e-16
506.000,2.24136e-16
508.000,2.20893e-16
510.000,2.17728e-16
512.000,2.14609e-16
514.000,2.11497e-16
516.000,2.08436e-16
518.000,2.05426e-16
520.000,2.02467e-16
522.000,1.99558e-16
524.000,1.96700e-16
526.000,1.93892e-16
528.000,1.91132e-16
530.000,1.88421e-16
532.000,1.85757e-16
534.000,1.83139e-16
536.000,1.80567e-16
538.000,1.78040e-16
540.000,1.75556e-16
542.000,1.73115e-16
544.000,1.70738e-16
546.000,1.68380e-16
548.000,1.66062e-16
550.000,1.63784e-16
552.000,1.61545e-16
554.000,1.59343e-16
556.000,1.57180e-16
558.000,1.55053e-16
560.000,1.52962e-16
562.000,1.50906e-16
564.000,1.48884e-16
566.000,1.46896e-16
568.000,1.44942e-16
570.000,1.43020e-16
572.000,1.41129e-16
574.000,1.39270e-16
576.000,1.37441e-16
578.000,1.35642e-16
580.000,1.33873e-16
582.000,1.32132e-16
584.000,1.30420e-16
586.000,1.28735e-16
588.000,1.27077e-16
590.000,1.25446e-16
592.000,1.23841e-16
594.000,1.22262e-16
596.000,1.20699e-16
598.000,1.19159e-16
600.000,1.17653e-16
602.000,1.16170e-16
604.000,1.14710e-16
606.000,1.13273e-16
608.000,1.11858e-16
610.000,1.10466e-16
612.000,1.09093e-16
614.000,1.07742e-16
616.000,1.06412e-16
618.000,1.05101e-16
620.000,1.03810e-16
622.000,1.02537e-16
624.000,1.01283e-16
626.000,1.00046e-16
628.000,9.88262e-17
630.000,9.76223e-17
632.000,9.64333e-17
634.000,9.52575e-17
636.000,9.40926e-17
638.000,9.29357e-17
640.000,9.17811e-17
642.000,9.06203e-17
644.000,8.94371e-17
646.000,8.81993e-17
648.000,8.68390e-17
650.000,8.51886e-17
652.000,8.27980e-17
654.000,7.83586e-17
656.000,6.96441e-17
658.000,7.37674e-17
660.000,7.80750e-17
662.000,7.91083e-17
664.000,7.89971e-17
666.000,7.84653e-17
668.000,7.77642e-17
670.000,7.69900e-17
672.000,7.61843e-17
674.000,7.53662e-17
676.000,7.45456e-17
678.000,7.37278e-17
680.000,7.29160e-17
682.000,7.21114e-17
684.000,7.13156e-17
686.000,7.05290e-17
688.000,6.97616e-17
690.000,6.90038e-17
692.000,6.82461e-17
694.000,6.74981e-17
696.000,6.67601e-17
698.000,6.60317e-17
700.000,6.52745e-17
702.000,6.45209e-17
704.000,6.38271e-17
706.000,6.31375e-17
708.000,6.24573e-17
710.000,6.17821e-17
712.000,6.11234e-17
714.000,6.04672e-17
716.000,5.98277e-17
718.000,5.91871e-17
720.000,5.85617e-17
722.000,5.79435e-17
724.000,5.73283e-17
726.000,5.67326e-17
728.000,5.61334e-17
730.000,5.55483e-17
732.000,5.49669e-17
734.000,5.43916e-17
736.000,5.38277e-17
738.000,5.32720e-17
740.000,5.27169e-17
742.000,5.21765e-17
744.000,5.16397e-17
746.000,5.11126e-17
748.000,5.05883e-17
750.000,5.00712e-17
752.000,4.95609e-17
754.000,4.90608e-17
756.000,4.85626e-17
758.000,4.80708e-17
760.000,4.75840e-17
762.000,4.71117e-17
764.000,4.66320e-17
766.000,4.61696e-17
768.000,4.57094e-17
770.000,4.52541e-17
772.000,4.48057e-17
774.000,4.43608e-17
776.000,4.39232e-17
778.000,4.34940e-17
780.000,4.30672e-17
782.000,4.26432e-17
784.000,4.22261e-17
786.000,4.18114e-17
788.000,4.14059e-17
790.000,4.10049e-17
792.000,4.06058e-17
794.000,4.02147e-17
796.000,3.98274e-17
798.000,3.94480e-17
800.000,3.90700e-17
802.000,3.86949e-17
804.000,3.83260e-17
806.000,3.79615e-17
808.000,3.75972e-17
810.000,3.72436e-17
812.000,3.68902e-17
814.000,3.65428e-17
816.000,3.61959e-17
818.000,3.58580e-17
820.000,3.55229e-17
822.000,3.51929e-17
824.000,3.48641e-17
826.000,3.45386e-17
828.000,3.42173e-17
830.000,3.38915e-17
832.000,3.35775e-17
834.000,3.32672e-17
836.000,3.29613e-17
838.000,3.26580e-17
840.000,3.23592e-17
842.000,3.20623e-17
844.000,3.17693e-17
846.000,3.14790e-17
848.000,3.11925e-17
850.000,3.09094e-17
852.000,3.06293e-17
854.000,3.03527e-17
856.000,3.00788e-17
858.000,2.98081e-17
860.000,2.95410e-17
862.000,2.92765e-17
864.000,2.90158e-17
866.000,2.87589e-17
868.000,2.85046e-17
870.000,2.82533e-17
872.000,2.80047e-17
874.000,2.77598e-17
876.000,2.75188e-17
878.000,2.72800e-17
880.000,2.70437e-17
882.000,2.68072e-17
884.000,2.65718e-17
886.000,2.63451e-17
888.000,2.61220e-17
890.000,2.59068e-17
892.000,2.56918e-17
894.000,2.54722e-17
896.000,2.52462e-17
898.000,2.50158e-17
900.000,2.47923e-17
902.000,2.45863e-17
904.000,2.43925e-17
906.000,2.42122e-17
908.000,2.40292e-17
910.000,2.38377e-17
912.000,2.36357e-17
914.000,2.34227e-17
916.000,2.31976e-17
918.000,2.29585e-17
920.000,2.27143e-17
922.000,2.24962e-17
924.000,2.23167e-17
926.000,2.21773e-17
928.000,2.20572e-17
930.000,2.19289e-17
932.000,2.17859e-17
934.000,2.16315e-17
936.000,2.14664e-17
938.000,2.12933e-17
940.000,2.11125e-17
942.000,2.09225e-17
944.000,2.07214e-17
946.000,2.05069e-17
948.000,2.02737e-17
950.000,2.00193e-17
952.000,1.97554e-17
954.000,1.95419e-17
956.000,1.94013e-17
958.000,1.93357e-17
960.000,1.92846e-17
962.000,1.92133e-17
964.000,1.91205e-17
966.000,1.90111e-17
968.000,1.88909e-17
970.000,1.87629e-17
972.000,1.86291e-17
974.000,1.84918e-17
976.000,1.83513e-17
978.000,1.82088e-17
980.000,1.80643e-17
982.000,1.79178e-17
984.000,1.77686e-17
986.000,1.76167e-17
988.000,1.74604e-17
990.000,1.72982e-17
992.000,1.71269e-17
994.000,1.69424e-17
996.000,1.67401e-17
998.000,1.65104e-17
1000.00,1.62423e-17
1002.00,1.59345e-17
1004.00,1.56658e-17
1006.00,1.55538e-17
1008.00,1.55931e-17
1010.00,1.56512e-17
1012.00,1.56634e-17
1014.00,1.56364e-17
1016.00,1.55822e-17
1018.00,1.55090e-17
1020.00,1.54235e-17
