wave,flux
338.000,1.07510e-17
340.000,1.05358e-17
342.000,1.03262e-17
344.000,1.01217e-17
346.000,9.92238e-18
348.000,9.72796e-18
350.000,9.53834e-18
352.000,9.35337e-18
354.000,9.17292e-18
356.000,8.99683e-18
358.000,8.82499e-18
360.000,8.65732e-18
362.000,8.49361e-18
364.000,8.33380e-18
366.000,8.16822e-18
368.000,8.00521e-18
370.000,7.84499e-18
372.000,7.68824e-18
374.000,7.54406e-18
376.000,7.41649e-18
378.000,7.30928e-18
380.000,7.18861e-18
382.000,7.11000e-18
384.000,6.91457e-18
386.000,7.01355e-18
388.000,6.56290e-18
390.000,6.50503e-18
392.000,6.90159e-18
394.000,6.72799e-18
396.000,5.87864e-18
398.000,5.67322e-18
400.000,6.47088e-18
402.000,6.71139e-18
404.000,6.65938e-18
406.000,6.36753e-18
408.000,5.69591e-18
410.000,4.53218e-18
412.000,5.26357e-18
414.000,5.90055e-18
416.000,6.10559e-18
418.000,6.13104e-18
420.000,6.08104e-18
422.000,5.99466e-18
424.000,5.88371e-18
426.000,5.74352e-18
428.000,5.54530e-18
430.000,5.21195e-18
432.000,4.57711e-18
434.000,3.55927e-18
436.000,4.31969e-18
438.000,4.85166e-18
440.000,5.02812e-18
442.000,5.05346e-18
444.000,5.01920e-18
446.000,4.96191e-18
448.000,4.89493e-18
450.000,4.82363e-18
452.000,4.75050e-18
454.000,4.67685e-18
456.000,4.60334e-18
458.000,4.53034e-18
460.000,4.45801e-18
462.000,4.38640e-18
464.000,4.31542e-18
466.000,4.24489e-18
468.000,4.17447e-18
470.000,4.10358e-18
472.000,4.03117e-18
474.000,3.95531e-18
476.000,3.87230e-18
478.000,3.77436e-18
480.000,3.64417e-18
482.000,3.44083e-18
484.000,3.06680e-18
486.000,2.41245e-18
488.000,2.86364e-18
490.000,3.20114e-18
492.000,3.31746e-18
494.000,3.34284e-18
496.000,3.32995e-18
498.000,3.30022e-18
500.000,3.26272e-18
502.000,3.22157e-18
504.000,3.17876e-18
506.000,3.13530e-18
508.000,3.09175e-18
510.000,3.04896e-18
512.000,3.00657e-18
514.000,2.96415e-18
516.000,2.92231e-18
518.000,2.88108e-18
520.000,2.84050e-18
522.000,2.80056e-18
524.000,2.76127e-18
526.000,2.72263e-18
528.000,2.68464e-18
530.000,2.64728e-18
532.000,2.61056e-18
534.000,2.57446e-18
536.000,2.53896e-18
538.000,2.50407e-18
540.000,2.46976e-18
542.000,2.43605e-18
544.000,2.40347e-18
546.000,2.37086e-18
548.000,2.33878e-18
550.000,2.30724e-18
552.000,2.27623e-18
554.000,2.24574e-18
556.000,2.21576e-18
558.000,2.18628e-18
560.000,2.15729e-18
562.000,2.12878e-18
564.000,2.10074e-18
566.000,2.07315e-18
568.000,2.04602e-18
570.000,2.01934e-18
572.000,1.99309e-18
574.000,1.96726e-18
576.000,1.94185e-18
578.000,1.91685e-18
580.000,1.89226e-18
582.000,1.86806e-18
584.000,1.84424e-18
586.000,1.82080e-18
588.000,1.79774e-18
590.000,1.77504e-18
592.000,1.75270e-18
594.000,1.73071e-18
596.000,1.70880e-18
598.000,1.68720e-18
600.000,1.66620e-18
602.000,1.64552e-18
604.000,1.62515e-18
606.000,1.60509e-18
608.000,1.58534e-18
610.000,1.56588e-18
612.000,1.54670e-18
614.000,1.52780e-18
616.000,1.50919e-18
618.000,1.49083e-18
620.000,1.47274e-18
622.000,1.45489e-18
624.000,1.43727e-18
626.000,1.41988e-18
628.000,1.40270e-18
630.000,1.38570e-18
632.000,1.36886e-18
634.000,1.35214e-18
636.000,1.33548e-18
638.000,1.31879e-18
640.000,1.30194e-18
642.000,1.28469e-18
644.000,1.26661e-18
646.000,1.24687e-18
648.000,1.22380e-18
650.000,1.19360e-18
652.000,1.14718e-18
654.000,1.06128e-18
656.000,8.81158e-19
658.000,9.81106e-19
660.000,1.07508e-18
662.000,1.10635e-18
664.000,1.11361e-18
666.000,1.11086e-18
668.000,1.10366e-18
670.000,1.09437e-18
672.000,1.08404e-18
674.000,1.07320e-18
676.000,1.06211e-18
678.000,1.05093e-18
680.000,1.03974e-18
682.000,1.02860e-18
684.000,1.01753e-18
686.000,1.00657e-18
688.000,9.95849e-19
690.000,9.85243e-19
692.000,9.74632e-19
694.000,9.64141e-19
696.000,9.53780e-19
698.000,9.43561e-19
700.000,9.32892e-19
702.000,9.22134e-19
704.000,9.12282e-19
706.000,9.02587e-19
708.000,8.93013e-19
710.000,8.83729e-19
712.000,8.74316e-19
714.000,8.65113e-19
716.000,8.56028e-19
718.000,8.47106e-19
720.000,8.38232e-19
722.000,8.29507e-19
724.000,8.20859e-19
726.000,8.12397e-19
728.000,8.04062e-19
730.000,7.95741e-19
732.000,7.87550e-19
734.000,7.79450e-19
736.000,7.71534e-19
738.000,7.63588e-19
740.000,7.55801e-19
742.000,7.48143e-19
744.000,7.40585e-19
746.000,7.33073e-19
748.000,7.25679e-19
750.000,7.18335e-19
752.000,7.11120e-19
754.000,7.04024e-19
756.000,6.96991e-19
758.000,6.90043e-19
760.000,6.83186e-19
762.000,6.76414e-19
764.000,6.69733e-19
766.000,6.63126e-19
768.000,6.56609e-19
770.000,6.50173e-19
772.000,6.43796e-19
774.000,6.37508e-19
776.000,6.31291e-19
778.000,6.25166e-19
780.000,6.19096e-19
782.000,6.13116e-19
784.000,6.07193e-19
786.000,6.01352e-19
788.000,5.95582e-19
790.000,5.89888e-19
792.000,5.84246e-19
794.000,5.78664e-19
796.000,5.73177e-19
798.000,5.67732e-19
800.000,5.62358e-19
802.000,5.57046e-19
804.000,5.51802e-19
806.000,5.46610e-19
808.000,5.41475e-19
810.000,5.36421e-19
812.000,5.31419e-19
814.000,5.26473e-19
816.000,5.21578e-19
818.000,5.16743e-19
820.000,5.11971e-19
822.000,5.07248e-19
824.000,5.02579e-19
826.000,4.97976e-19
828.000,4.93370e-19
830.000,4.88624e-19
832.000,4.84145e-19
834.000,4.79720e-19
836.000,4.75343e-19
838.000,4.71019e-19
840.000,4.66738e-19
842.000,4.62497e-19
844.000,4.58307e-19
846.000,4.54151e-19
848.000,4.50062e-19
850.000,4.46020e-19
852.000,4.42005e-19
854.000,4.38047e-19
856.000,4.34142e-19
858.000,4.30277e-19
860.000,4.26470e-19
862.000,4.22718e-19
864.000,4.19004e-19
866.000,4.15333e-19
868.000,4.11761e-19
870.000,4.08231e-19
872.000,4.04683e-19
874.000,4.01148e-19
876.000,3.97761e-19
878.000,3.94517e-19
880.000,3.91212e-19
882.000,3.87767e-19
884.000,3.84238e-19
886.000,3.80889e-19
888.000,3.77921e-19
890.000,3.75204e-19
892.000,3.72385e-19
894.000,3.69250e-19
896.000,3.65832e-19
898.000,3.62114e-19
900.000,3.58396e-19
902.000,3.55377e-19
904.000,3.53209e-19
