wave,flux
338.000,8.17739e-18
340.000,8.01071e-18
342.000,7.84826e-18
344.000,7.68985e-18
346.000,7.53540e-18
348.000,7.38482e-18
350.000,7.23798e-18
352.000,7.09475e-18
354.000,6.95504e-18
356.000,6.81877e-18
358.000,6.68581e-18
360.000,6.55612e-18
362.000,6.42954e-18
364.000,6.30602e-18
366.000,6.18285e-18
368.000,6.06263e-18
370.000,5.94508e-18
372.000,5.82955e-18
374.000,5.71722e-18
376.000,5.60913e-18
378.000,5.50754e-18
380.000,5.41082e-18
382.000,5.31868e-18
384.000,5.22513e-18
386.000,5.15021e-18
388.000,5.02344e-18
390.000,4.95011e-18
392.000,4.92690e-18
394.000,4.81921e-18
396.000,4.60187e-18
398.000,4.51100e-18
400.000,4.59904e-18
402.000,4.59436e-18
404.000,4.52594e-18
406.000,4.39853e-18
408.000,4.17205e-18
410.000,3.85364e-18
412.000,3.97022e-18
414.000,4.09528e-18
416.000,4.10663e-18
418.000,4.07093e-18
420.000,4.01611e-18
422.000,3.95248e-18
424.000,3.88291e-18
426.000,3.80590e-18
428.000,3.71365e-18
430.000,3.58318e-18
432.000,3.35428e-18
434.000,3.03951e-18
436.000,3.21259e-18
438.000,3.34755e-18
440.000,3.36633e-18
442.000,3.34167e-18
444.000,3.30129e-18
446.000,3.25503e-18
448.000,3.20665e-18
450.000,3.15772e-18
452.000,3.10893e-18
454.000,3.06064e-18
456.000,3.01301e-18
458.000,2.96610e-18
460.000,2.91997e-18
462.000,2.87459e-18
464.000,2.82999e-18
466.000,2.78593e-18
468.000,2.74252e-18
470.000,2.69949e-18
472.000,2.65660e-18
474.000,2.61333e-18
476.000,2.56866e-18
478.000,2.52041e-18
480.000,2.46323e-18
482.000,2.38278e-18
484.000,2.24134e-18
486.000,2.03605e-18
488.000,2.13936e-18
490.000,2.23476e-18
492.000,2.25230e-18
494.000,2.24043e-18
496.000,2.21777e-18
498.000,2.19093e-18
500.000,2.16243e-18
502.000,2.13337e-18
504.000,2.10422e-18
506.000,2.07524e-18
508.000,2.04656e-18
510.000,2.01860e-18
512.000,1.99104e-18
514.000,1.96354e-18
516.000,1.93648e-18
518.000,1.90985e-18
520.000,1.88366e-18
522.000,1.85789e-18
524.000,1.83255e-18
526.000,1.80763e-18
528.000,1.78312e-18
530.000,1.75902e-18
532.000,1.73531e-18
534.000,1.71199e-18
536.000,1.68905e-18
538.000,1.66649e-18
540.000,1.64430e-18
542.000,1.62246e-18
544.000,1.60112e-18
546.000,1.57999e-18
548.000,1.55919e-18
550.000,1.53872e-18
552.000,1.51858e-18
554.000,1.49876e-18
556.000,1.47927e-18
558.000,1.46008e-18
560.000,1.44120e-18
562.000,1.42262e-18
564.000,1.40434e-18
566.000,1.38634e-18
568.000,1.36863e-18
570.000,1.35120e-18
572.000,1.33405e-18
574.000,1.31716e-18
576.000,1.30054e-18
578.000,1.28418e-18
580.000,1.26808e-18
582.000,1.25223e-18
584.000,1.23662e-18
586.000,1.22126e-18
588.000,1.20613e-18
590.000,1.19124e-18
592.000,1.17658e-18
594.000,1.16214e-18
596.000,1.14787e-18
598.000,1.13380e-18
600.000,1.12002e-18
602.000,1.10643e-18
604.000,1.09306e-18
606.000,1.07989e-18
608.000,1.06691e-18
610.000,1.05413e-18
612.000,1.04154e-18
614.000,1.02913e-18
616.000,1.01691e-18
618.000,1.00486e-18
620.000,9.92986e-19
622.000,9.81282e-19
624.000,9.69743e-19
626.000,9.58364e-19
628.000,9.47138e-19
630.000,9.36062e-19
632.000,9.25123e-19
634.000,9.14312e-19
636.000,9.03613e-19
638.000,8.93005e-19
640.000,8.82451e-19
642.000,8.71891e-19
644.000,8.61212e-19
646.000,8.50202e-19
648.000,8.38395e-19
650.000,8.24628e-19
652.000,8.05769e-19
654.000,7.73194e-19
656.000,7.20896e-19
658.000,7.38244e-19
660.000,7.63864e-19
662.000,7.68669e-19
664.000,7.65622e-19
666.000,7.59706e-19
668.000,7.52662e-19
670.000,7.45151e-19
672.000,7.37456e-19
674.000,7.29706e-19
676.000,7.21969e-19
678.000,7.14278e-19
680.000,7.06652e-19
682.000,6.99102e-19
684.000,6.91639e-19
686.000,6.84262e-19
688.000,6.77065e-19
690.000,6.69957e-19
692.000,6.62850e-19
694.000,6.55834e-19
696.000,6.48907e-19
698.000,6.42068e-19
700.000,6.35065e-19
702.000,6.28263e-19
704.000,6.21698e-19
706.000,6.15158e-19
708.000,6.08797e-19
710.000,6.02442e-19
712.000,5.96230e-19
714.000,5.90083e-19
716.000,5.83972e-19
718.000,5.77979e-19
720.000,5.72047e-19
722.000,5.66240e-19
724.000,5.60448e-19
726.000,5.54757e-19
728.000,5.49105e-19
730.000,5.43598e-19
732.000,5.38108e-19
734.000,5.32642e-19
736.000,5.27298e-19
738.000,5.22004e-19
740.000,5.16779e-19
742.000,5.11672e-19
744.000,5.06564e-19
746.000,5.01550e-19
748.000,4.96560e-19
750.000,4.91679e-19
752.000,4.86838e-19
754.000,4.82035e-19
756.000,4.77313e-19
758.000,4.72656e-19
760.000,4.68044e-19
762.000,4.63501e-19
764.000,4.58979e-19
766.000,4.54533e-19
768.000,4.50167e-19
770.000,4.45800e-19
772.000,4.41580e-19
774.000,4.37226e-19
776.000,4.33118e-19
778.000,4.28986e-19
780.000,4.24822e-19
782.000,4.20788e-19
784.000,4.16903e-19
786.000,4.12908e-19
788.000,4.09042e-19
790.000,4.05174e-19
792.000,4.01361e-19
794.000,3.97622e-19
796.000,3.93892e-19
798.000,3.90213e-19
800.000,3.86582e-19
802.000,3.82997e-19
804.000,3.79464e-19
806.000,3.75945e-19
808.000,3.72476e-19
810.000,3.69051e-19
812.000,3.65694e-19
814.000,3.62326e-19
816.000,3.59041e-19
818.000,3.55748e-19
820.000,3.52507e-19
822.000,3.49292e-19
824.000,3.46162e-19
826.000,3.43006e-19
828.000,3.39930e-19
830.000,3.36808e-19
832.000,3.33804e-19
834.000,3.30780e-19
836.000,3.27851e-19
838.000,3.24923e-19
840.000,3.22066e-19
842.000,3.19173e-19
844.000,3.16337e-19
846.000,3.13530e-19
848.000,3.10739e-19
850.000,3.08037e-19
852.000,3.05303e-19
854.000,3.02626e-19
856.000,2.99986e-19
858.000,2.97354e-19
860.000,2.94756e-19
862.000,2.92199e-19
864.000,2.89677e-19
866.000,2.87184e-19
868.000,2.84696e-19
870.000,2.82229e-19
872.000,2.79787e-19
874.000,2.77423e-19
876.000,2.75032e-19
878.000,2.72676e-19
880.000,2.70343e-19
882.000,2.68090e-19
884.000,2.65793e-19
886.000,2.63594e-19
888.000,2.61370e-19
890.000,2.59187e-19
892.000,2.57018e-19
894.000,2.54848e-19
896.000,2.52695e-19
898.000,2.50581e-19
900.000,2.48524e-19
902.000,2.46521e-19
904.000,2.44438e-19
906.000,2.42493e-19
908.000,2.40520e-19
910.000,2.38562e-19
912.000,2.36591e-19
914.000,2.34605e-19
916.000,2.32602e-19
918.000,2.30596e-19
920.000,2.28636e-19
922.000,2.26790e-19
924.000,2.24975e-19
926.000,2.23201e-19
928.000,2.21539e-19
930.000,2.19908e-19
932.000,2.18253e-19
934.000,2.16579e-19
936.000,2.14883e-19
938.000,2.13161e-19
940.000,2.11426e-19
942.000,2.09657e-19
944.000,2.07866e-19
946.000,2.06036e-19
948.000,2.04160e-19
950.000,2.02273e-19
952.000,2.00455e-19
954.000,1.98876e-19
956.000,1.97306e-19
958.000,1.95904e-19
960.000,1.94660e-19
962.000,1.93425e-19
964.000,1.92148e-19
966.000,1.90826e-19
968.000,1.89479e-19
970.000,1.88101e-19
972.000,1.86716e-19
974.000,1.85316e-19
976.000,1.83907e-19
978.000,1.82496e-19
980.000,1.81079e-19
982.000,1.79656e-19
984.000,1.78226e-19
986.000,1.76788e-19
988.000,1.75329e-19
990.000,1.73843e-19
992.000,1.72334e-19
994.000,1.70768e-19
996.000,1.69137e-19
998.000,1.67411e-19
1000.00,1.65555e-19
1002.00,1.63713e-19
1004.00,1.62292e-19
1006.00,1.61083e-19
1008.00,1.60135e-19
1010.00,1.59527e-19
1012.00,1.58868e-19
1014.00,1.58099e-19
1016.00,1.57227e-19
1018.00,1.56279e-19
