wave,flux
338.000,1.16249e-17
340.000,1.13876e-17
342.000,1.11564e-17
344.000,1.09310e-17
346.000,1.07113e-17
348.000,1.04971e-17
350.000,1.02883e-17
352.000,1.00847e-17
354.000,9.88612e-18
356.000,9.69244e-18
358.000,9.50350e-18
360.000,9.31919e-18
362.000,9.13932e-18
364.000,8.96386e-18
366.000,8.78483e-18
368.000,8.60945e-18
370.000,8.43759e-18
372.000,8.26847e-18
374.000,8.10828e-18
376.000,7.96104e-18
378.000,7.83072e-18
380.000,7.70062e-18
382.000,7.58997e-18
384.000,7.42646e-18
386.000,7.41847e-18
388.000,7.08018e-18
390.000,7.00155e-18
392.000,7.20736e-18
394.000,7.02996e-18
396.000,6.37671e-18
398.000,6.19789e-18
400.000,6.73863e-18
402.000,6.88093e-18
404.000,6.80552e-18
406.000,6.54740e-18
408.000,5.98843e-18
410.000,5.05182e-18
412.000,5.59246e-18
414.000,6.07396e-18
416.000,6.20711e-18
418.000,6.20036e-18
420.000,6.13577e-18
422.000,6.04353e-18
424.000,5.93261e-18
426.000,5.79908e-18
428.000,5.62056e-18
430.000,5.33539e-18
432.000,4.79551e-18
434.000,3.94417e-18
436.000,4.54661e-18
438.000,4.96921e-18
440.000,5.08949e-18
442.000,5.08983e-18
444.000,5.04395e-18
446.000,4.98026e-18
448.000,4.90933e-18
450.000,4.83542e-18
452.000,4.76051e-18
454.000,4.68559e-18
456.000,4.61118e-18
458.000,4.53754e-18
460.000,4.46479e-18
462.000,4.39294e-18
464.000,4.32194e-18
466.000,4.25164e-18
468.000,4.18177e-18
470.000,4.11186e-18
472.000,4.04113e-18
474.000,3.96811e-18
476.000,3.88988e-18
478.000,3.80038e-18
480.000,3.68560e-18
482.000,3.51103e-18
484.000,3.18832e-18
486.000,2.63951e-18
488.000,2.99688e-18
490.000,3.27271e-18
492.000,3.35564e-18
494.000,3.36373e-18
496.000,3.34171e-18
498.000,3.30688e-18
500.000,3.26634e-18
502.000,3.22326e-18
504.000,3.17913e-18
506.000,3.13475e-18
508.000,3.09051e-18
510.000,3.04719e-18
512.000,3.00438e-18
514.000,2.96161e-18
516.000,2.91947e-18
518.000,2.87799e-18
520.000,2.83717e-18
522.000,2.79703e-18
524.000,2.75756e-18
526.000,2.71875e-18
528.000,2.68060e-18
530.000,2.64310e-18
532.000,2.60624e-18
534.000,2.57001e-18
536.000,2.53440e-18
538.000,2.49939e-18
540.000,2.46498e-18
542.000,2.43115e-18
544.000,2.39834e-18
546.000,2.36564e-18
548.000,2.33347e-18
550.000,2.30186e-18
552.000,2.27077e-18
554.000,2.24020e-18
556.000,2.21015e-18
558.000,2.18060e-18
560.000,2.15155e-18
562.000,2.12297e-18
564.000,2.09487e-18
566.000,2.06723e-18
568.000,2.04004e-18
570.000,2.01330e-18
572.000,1.98700e-18
574.000,1.96112e-18
576.000,1.93567e-18
578.000,1.91062e-18
580.000,1.88598e-18
582.000,1.86174e-18
584.000,1.83789e-18
586.000,1.81441e-18
588.000,1.79131e-18
590.000,1.76858e-18
592.000,1.74621e-18
594.000,1.72419e-18
596.000,1.70232e-18
598.000,1.68077e-18
600.000,1.65975e-18
602.000,1.63905e-18
604.000,1.61867e-18
606.000,1.59861e-18
608.000,1.57884e-18
610.000,1.55938e-18
612.000,1.54021e-18
614.000,1.52132e-18
616.000,1.50271e-18
618.000,1.48437e-18
620.000,1.46630e-18
622.000,1.44848e-18
624.000,1.43090e-18
626.000,1.41356e-18
628.000,1.39644e-18
630.000,1.37952e-18
632.000,1.36279e-18
634.000,1.34620e-18
636.000,1.32973e-18
638.000,1.31329e-18
640.000,1.29679e-18
642.000,1.28005e-18
644.000,1.26273e-18
646.000,1.24421e-18
648.000,1.22316e-18
650.000,1.19651e-18
652.000,1.15655e-18
654.000,1.08263e-18
656.000,9.36747e-19
658.000,1.01098e-18
660.000,1.08741e-18
662.000,1.11029e-18
664.000,1.11314e-18
666.000,1.10803e-18
668.000,1.09952e-18
670.000,1.08944e-18
672.000,1.07863e-18
674.000,1.06747e-18
676.000,1.05617e-18
678.000,1.04484e-18
680.000,1.03356e-18
682.000,1.02234e-18
684.000,1.01123e-18
686.000,1.00023e-18
688.000,9.89493e-19
690.000,9.78876e-19
692.000,9.68254e-19
694.000,9.57766e-19
696.000,9.47411e-19
698.000,9.37189e-19
700.000,9.26502e-19
702.000,9.15942e-19
704.000,9.06145e-19
706.000,8.96410e-19
708.000,8.86892e-19
710.000,8.77462e-19
712.000,8.68156e-19
714.000,8.58942e-19
716.000,8.49876e-19
718.000,8.40934e-19
720.000,8.32106e-19
722.000,8.23404e-19
724.000,8.14788e-19
726.000,8.06315e-19
728.000,7.97982e-19
730.000,7.89672e-19
732.000,7.81459e-19
734.000,7.73367e-19
736.000,7.65400e-19
738.000,7.57596e-19
740.000,7.49878e-19
742.000,7.42179e-19
744.000,7.34608e-19
746.000,7.27206e-19
748.000,7.19784e-19
750.000,7.12465e-19
752.000,7.05325e-19
754.000,6.98214e-19
756.000,6.91224e-19
758.000,6.84350e-19
760.000,6.77464e-19
762.000,6.70758e-19
764.000,6.64056e-19
766.000,6.57465e-19
768.000,6.50933e-19
770.000,6.44565e-19
772.000,6.38225e-19
774.000,6.31949e-19
776.000,6.25750e-19
778.000,6.19641e-19
780.000,6.13615e-19
782.000,6.07646e-19
784.000,6.01781e-19
786.000,5.95903e-19
788.000,5.90201e-19
790.000,5.84483e-19
792.000,5.78917e-19
794.000,5.73330e-19
796.000,5.67881e-19
798.000,5.62472e-19
800.000,5.57121e-19
802.000,5.51852e-19
804.000,5.46559e-19
806.000,5.41441e-19
808.000,5.36336e-19
810.000,5.31295e-19
812.000,5.26316e-19
814.000,5.21389e-19
816.000,5.16518e-19
818.000,5.11709e-19
820.000,5.06961e-19
822.000,5.02259e-19
824.000,4.97613e-19
826.000,4.93023e-19
828.000,4.88468e-19
830.000,4.83810e-19
832.000,4.79355e-19
834.000,4.74963e-19
836.000,4.70615e-19
838.000,4.66314e-19
840.000,4.62069e-19
842.000,4.57860e-19
844.000,4.53702e-19
846.000,4.49584e-19
848.000,4.45514e-19
850.000,4.41490e-19
852.000,4.37522e-19
854.000,4.33591e-19
856.000,4.29706e-19
858.000,4.25855e-19
860.000,4.22072e-19
862.000,4.18323e-19
864.000,4.14627e-19
866.000,4.10973e-19
868.000,4.07378e-19
870.000,4.03821e-19
872.000,4.00291e-19
874.000,3.96815e-19
876.000,3.93409e-19
878.000,3.90055e-19
880.000,3.86710e-19
882.000,3.83356e-19
884.000,3.79976e-19
886.000,3.76746e-19
888.000,3.73632e-19
890.000,3.70650e-19
892.000,3.67653e-19
894.000,3.64539e-19
896.000,3.61287e-19
898.000,3.57928e-19
900.000,3.54664e-19
902.000,3.51735e-19
904.000,3.49115e-19
906.000,3.46714e-19
908.000,3.44228e-19
910.000,3.41552e-19
912.000,3.38689e-19
914.000,3.35600e-19
916.000,3.32263e-19
918.000,3.28651e-19
920.000,3.24897e-19
922.000,3.21548e-19
924.000,3.19059e-19
926.000,3.17413e-19
928.000,3.16035e-19
930.000,3.14461e-19
932.000,3.12608e-19
934.000,3.10515e-19
936.000,3.08238e-19
938.000,3.05784e-19
940.000,3.03167e-19
942.000,3.00365e-19
944.000,2.97358e-19
946.000,2.94089e-19
948.000,2.90457e-19
950.000,2.86402e-19
952.000,2.82128e-19
954.000,2.78653e-19
956.000,2.76828e-19
958.000,2.76465e-19
960.000,2.76258e-19
962.000,2.75652e-19
964.000,2.74627e-19
966.000,2.73299e-19
968.000,2.71736e-19
970.000,2.70016e-19
972.000,2.68198e-19
974.000,2.66282e-19
976.000,2.64308e-19
978.000,2.62276e-19
980.000,2.60202e-19
982.000,2.58080e-19
984.000,2.55896e-19
986.000,2.53647e-19
988.000,2.51301e-19
990.000,2.48830e-19
992.000,2.46188e-19
994.000,2.43295e-19
996.000,2.40049e-19
998.000,2.36286e-19
1000.00,2.31800e-19
1002.00,2.26538e-19
1004.00,2.21709e-19
1006.00,2.20208e-19
1008.00,2.21818e-19
1010.00,2.23531e-19
1012.00,2.24358e-19
1014.00,2.24446e-19
1016.00,2.24004e-19
1018.00,2.23209e-19
1020.00,2.22169e-19
