wave,flux
338.000,1.65522e-17
340.000,1.61990e-17
342.000,1.58553e-17
344.000,1.55207e-17
346.000,1.51948e-17
348.000,1.48775e-17
350.000,1.45684e-17
352.000,1.42673e-17
354.000,1.39740e-17
356.000,1.36882e-17
358.000,1.34097e-17
360.000,1.31383e-17
362.000,1.28737e-17
364.000,1.26158e-17
366.000,1.23594e-17
368.000,1.21091e-17
370.000,1.18646e-17
372.000,1.16248e-17
374.000,1.13928e-17
376.000,1.11716e-17
378.000,1.09648e-17
380.000,1.07660e-17
382.000,1.05761e-17
384.000,1.03730e-17
386.000,1.02348e-17
388.000,9.93320e-18
390.000,9.78018e-18
392.000,9.78090e-18
394.000,9.56580e-18
396.000,9.06388e-18
398.000,8.86113e-18
400.000,9.09442e-18
402.000,9.08420e-18
404.000,8.94528e-18
406.000,8.70265e-18
408.000,8.25798e-18
410.000,7.55617e-18
412.000,7.83554e-18
414.000,8.07516e-18
416.000,8.06440e-18
418.000,7.97079e-18
420.000,7.84894e-18
422.000,7.71609e-18
424.000,7.57673e-18
426.000,7.42875e-18
428.000,7.26054e-18
430.000,7.03245e-18
432.000,6.61351e-18
434.000,5.96403e-18
436.000,6.32457e-18
438.000,6.55232e-18
440.000,6.54980e-18
442.000,6.47854e-18
444.000,6.38634e-18
446.000,6.28734e-18
448.000,6.18661e-18
450.000,6.08610e-18
452.000,5.98667e-18
454.000,5.88873e-18
456.000,5.79239e-18
458.000,5.69779e-18
460.000,5.60490e-18
462.000,5.51371e-18
464.000,5.42414e-18
466.000,5.33613e-18
468.000,5.24953e-18
470.000,5.16409e-18
472.000,5.07950e-18
474.000,4.99523e-18
476.000,4.90976e-18
478.000,4.82026e-18
480.000,4.71911e-18
482.000,4.58281e-18
484.000,4.33495e-18
486.000,3.92744e-18
488.000,4.13396e-18
490.000,4.28866e-18
492.000,4.29565e-18
494.000,4.25726e-18
496.000,4.20460e-18
498.000,4.14706e-18
500.000,4.08796e-18
502.000,4.02867e-18
504.000,3.96978e-18
506.000,3.91159e-18
508.000,3.85423e-18
510.000,3.79847e-18
512.000,3.74363e-18
514.000,3.68902e-18
516.000,3.63537e-18
518.000,3.58265e-18
520.000,3.53087e-18
522.000,3.48000e-18
524.000,3.43003e-18
526.000,3.38094e-18
528.000,3.33272e-18
530.000,3.28535e-18
532.000,3.23882e-18
534.000,3.19310e-18
536.000,3.14818e-18
538.000,3.10405e-18
540.000,3.06068e-18
542.000,3.01807e-18
544.000,2.97635e-18
546.000,2.93519e-18
548.000,2.89473e-18
550.000,2.85497e-18
552.000,2.81588e-18
554.000,2.77747e-18
556.000,2.73971e-18
558.000,2.70258e-18
560.000,2.66608e-18
562.000,2.63019e-18
564.000,2.59490e-18
566.000,2.56021e-18
568.000,2.52610e-18
570.000,2.49255e-18
572.000,2.45955e-18
574.000,2.42711e-18
576.000,2.39519e-18
578.000,2.36380e-18
580.000,2.33292e-18
582.000,2.30254e-18
584.000,2.27267e-18
586.000,2.24327e-18
588.000,2.21434e-18
590.000,2.18589e-18
592.000,2.15789e-18
594.000,2.13034e-18
596.000,2.10316e-18
598.000,2.07640e-18
600.000,2.05013e-18
602.000,2.02428e-18
604.000,1.99883e-18
606.000,1.97378e-18
608.000,1.94913e-18
610.000,1.92485e-18
612.000,1.90095e-18
614.000,1.87742e-18
616.000,1.85425e-18
618.000,1.83143e-18
620.000,1.80896e-18
622.000,1.78682e-18
624.000,1.76501e-18
626.000,1.74353e-18
628.000,1.72235e-18
630.000,1.70148e-18
632.000,1.68090e-18
634.000,1.66059e-18
636.000,1.64054e-18
638.000,1.62071e-18
640.000,1.60107e-18
642.000,1.58154e-18
644.000,1.56198e-18
646.000,1.54213e-18
648.000,1.52143e-18
650.000,1.49829e-18
652.000,1.46798e-18
654.000,1.41450e-18
656.000,1.31176e-18
658.000,1.35051e-18
660.000,1.39158e-18
662.000,1.39416e-18
664.000,1.38505e-18
666.000,1.37222e-18
668.000,1.35809e-18
670.000,1.34349e-18
672.000,1.32877e-18
674.000,1.31408e-18
676.000,1.29948e-18
678.000,1.28502e-18
680.000,1.27073e-18
682.000,1.25660e-18
684.000,1.24266e-18
686.000,1.22889e-18
688.000,1.21547e-18
690.000,1.20223e-18
692.000,1.18900e-18
694.000,1.17595e-18
696.000,1.16308e-18
698.000,1.15038e-18
700.000,1.13739e-18
702.000,1.12476e-18
704.000,1.11257e-18
706.000,1.10060e-18
708.000,1.08864e-18
710.000,1.07696e-18
712.000,1.06544e-18
714.000,1.05408e-18
716.000,1.04283e-18
718.000,1.03177e-18
720.000,1.02077e-18
722.000,1.01001e-18
724.000,9.99359e-19
726.000,9.88873e-19
728.000,9.78519e-19
730.000,9.68271e-19
732.000,9.58180e-19
734.000,9.48150e-19
736.000,9.38371e-19
738.000,9.28658e-19
740.000,9.19034e-19
742.000,9.09468e-19
744.000,9.00251e-19
746.000,8.91004e-19
748.000,8.81921e-19
750.000,8.72904e-19
752.000,8.64057e-19
754.000,8.55225e-19
756.000,8.46571e-19
758.000,8.38017e-19
760.000,8.29618e-19
762.000,8.21226e-19
764.000,8.13062e-19
766.000,8.04933e-19
768.000,7.96899e-19
770.000,7.88950e-19
772.000,7.81142e-19
774.000,7.73425e-19
776.000,7.65783e-19
778.000,7.58244e-19
780.000,7.50798e-19
782.000,7.43438e-19
784.000,7.36246e-19
786.000,7.29073e-19
788.000,7.21776e-19
790.000,7.15033e-19
792.000,7.08044e-19
794.000,7.01169e-19
796.000,6.94407e-19
798.000,6.87754e-19
800.000,6.81187e-19
802.000,6.74652e-19
804.000,6.68209e-19
806.000,6.61876e-19
808.000,6.55594e-19
810.000,6.49381e-19
812.000,6.43275e-19
814.000,6.37202e-19
816.000,6.31194e-19
818.000,6.25283e-19
820.000,6.19394e-19
822.000,6.13664e-19
824.000,6.07976e-19
826.000,6.02289e-19
828.000,5.96712e-19
830.000,5.91128e-19
832.000,5.85633e-19
834.000,5.80250e-19
836.000,5.74915e-19
838.000,5.69604e-19
840.000,5.64520e-19
842.000,5.59233e-19
844.000,5.54184e-19
846.000,5.49177e-19
848.000,5.44140e-19
850.000,5.39239e-19
852.000,5.34325e-19
854.000,5.29530e-19
856.000,5.24803e-19
858.000,5.20072e-19
860.000,5.15418e-19
862.000,5.10822e-19
864.000,5.06299e-19
866.000,5.01794e-19
868.000,4.97350e-19
870.000,4.92962e-19
872.000,4.88604e-19
874.000,4.84341e-19
876.000,4.80105e-19
878.000,4.75870e-19
880.000,4.71730e-19
882.000,4.67660e-19
884.000,4.63648e-19
886.000,4.59655e-19
888.000,4.55656e-19
890.000,4.51761e-19
892.000,4.47913e-19
894.000,4.44022e-19
896.000,4.40177e-19
898.000,4.36421e-19
900.000,4.32703e-19
902.000,4.29034e-19
904.000,4.25411e-19
906.000,4.21935e-19
908.000,4.18488e-19
910.000,4.15002e-19
912.000,4.11493e-19
914.000,4.07977e-19
916.000,4.04337e-19
918.000,4.00658e-19
920.000,3.97033e-19
922.000,3.93729e-19
924.000,3.90504e-19
926.000,3.87390e-19
928.000,3.84553e-19
930.000,3.81721e-19
932.000,3.78848e-19
934.000,3.75909e-19
936.000,3.72906e-19
938.000,3.69863e-19
940.000,3.66776e-19
942.000,3.63644e-19
944.000,3.60454e-19
946.000,3.57175e-19
948.000,3.53783e-19
950.000,3.50294e-19
952.000,3.46865e-19
954.000,3.44030e-19
956.000,3.41236e-19
958.000,3.38872e-19
960.000,3.36831e-19
962.000,3.34732e-19
964.000,3.32505e-19
966.000,3.30171e-19
968.000,3.27775e-19
970.000,3.25339e-19
972.000,3.22864e-19
974.000,3.20388e-19
976.000,3.17897e-19
978.000,3.15411e-19
980.000,3.12917e-19
982.000,3.10427e-19
984.000,3.07924e-19
986.000,3.05433e-19
988.000,3.02898e-19
990.000,3.00334e-19
992.000,2.97713e-19
994.000,2.95013e-19
996.000,2.92177e-19
998.000,2.89149e-19
1000.00,2.85841e-19
1002.00,2.82383e-19
1004.00,2.79723e-19
1006.00,2.77594e-19
1008.00,2.76093e-19
1010.00,2.75201e-19
1012.00,2.74076e-19
1014.00,2.72677e-19
1016.00,2.71087e-19
1018.00,2.69377e-19
1020.00,2.67580e-19
