wave,flux
338.000,7.66191e-18
340.000,7.51812e-18
342.000,7.37764e-18
344.000,7.24035e-18
346.000,7.10618e-18
348.000,6.97508e-18
350.000,6.84695e-18
352.000,6.72173e-18
354.000,6.59933e-18
356.000,6.47971e-18
358.000,6.36278e-18
360.000,6.24846e-18
362.000,6.13671e-18
364.000,6.02747e-18
366.000,5.91694e-18
368.000,5.80861e-18
370.000,5.70228e-18
372.000,5.59754e-18
374.000,5.49716e-18
376.000,5.40346e-18
378.000,5.31858e-18
380.000,5.23557e-18
382.000,5.15992e-18
384.000,5.06392e-18
386.000,5.03535e-18
388.000,4.85414e-18
390.000,4.79765e-18
392.000,4.87617e-18
394.000,4.77128e-18
396.000,4.43082e-18
398.000,4.32657e-18
400.000,4.57661e-18
402.000,4.62720e-18
404.000,4.57330e-18
406.000,4.43389e-18
408.000,4.13974e-18
410.000,3.64435e-18
412.000,3.90932e-18
414.000,4.14067e-18
416.000,4.18572e-18
418.000,4.16317e-18
420.000,4.11496e-18
422.000,4.05522e-18
424.000,3.98785e-18
426.000,3.91109e-18
428.000,3.81489e-18
430.000,3.66778e-18
432.000,3.37970e-18
434.000,2.91745e-18
436.000,3.22845e-18
438.000,3.43940e-18
440.000,3.48177e-18
442.000,3.46620e-18
444.000,3.43051e-18
446.000,3.38739e-18
448.000,3.34141e-18
450.000,3.29448e-18
452.000,3.24746e-18
454.000,3.20075e-18
456.000,3.15456e-18
458.000,3.10902e-18
460.000,3.06410e-18
462.000,3.01990e-18
464.000,2.97630e-18
466.000,2.93328e-18
468.000,2.89069e-18
470.000,2.84836e-18
472.000,2.80592e-18
474.000,2.76273e-18
476.000,2.71749e-18
478.000,2.66736e-18
480.000,2.60542e-18
482.000,2.51255e-18
484.000,2.33361e-18
486.000,2.02751e-18
488.000,2.21731e-18
490.000,2.36419e-18
492.000,2.39835e-18
494.000,2.39326e-18
496.000,2.37394e-18
498.000,2.34900e-18
500.000,2.32170e-18
502.000,2.29346e-18
504.000,2.26490e-18
506.000,2.23637e-18
508.000,2.20803e-18
510.000,2.18031e-18
512.000,2.15293e-18
514.000,2.12556e-18
516.000,2.09856e-18
518.000,2.07195e-18
520.000,2.04573e-18
522.000,2.01989e-18
524.000,1.99444e-18
526.000,1.96936e-18
528.000,1.94466e-18
530.000,1.92032e-18
532.000,1.89635e-18
534.000,1.87273e-18
536.000,1.84946e-18
538.000,1.82654e-18
540.000,1.80395e-18
542.000,1.78169e-18
544.000,1.75994e-18
546.000,1.73832e-18
548.000,1.71701e-18
550.000,1.69601e-18
552.000,1.67531e-18
554.000,1.65491e-18
556.000,1.63480e-18
558.000,1.61499e-18
560.000,1.59547e-18
562.000,1.57623e-18
564.000,1.55728e-18
566.000,1.53860e-18
568.000,1.52019e-18
570.000,1.50205e-18
572.000,1.48417e-18
574.000,1.46656e-18
576.000,1.44920e-18
578.000,1.43210e-18
580.000,1.41524e-18
582.000,1.39863e-18
584.000,1.38226e-18
586.000,1.36612e-18
588.000,1.35023e-18
590.000,1.33456e-18
592.000,1.31912e-18
594.000,1.30391e-18
596.000,1.28882e-18
598.000,1.27395e-18
600.000,1.25938e-18
602.000,1.24501e-18
604.000,1.23085e-18
606.000,1.21689e-18
608.000,1.20312e-18
610.000,1.18955e-18
612.000,1.17617e-18
614.000,1.16297e-18
616.000,1.14996e-18
618.000,1.13712e-18
620.000,1.12445e-18
622.000,1.11196e-18
624.000,1.09963e-18
626.000,1.08745e-18
628.000,1.07543e-18
630.000,1.06354e-18
632.000,1.05179e-18
634.000,1.04016e-18
636.000,1.02862e-18
638.000,1.01715e-18
640.000,1.00569e-18
642.000,9.94162e-19
644.000,9.82408e-19
646.000,9.70113e-19
648.000,9.56617e-19
650.000,9.40243e-19
652.000,9.16410e-19
654.000,8.71505e-19
656.000,7.83252e-19
658.000,8.24750e-19
660.000,8.68755e-19
662.000,8.79054e-19
664.000,8.77733e-19
666.000,8.72224e-19
668.000,8.65045e-19
670.000,8.57145e-19
672.000,8.48934e-19
674.000,8.40599e-19
676.000,8.32235e-19
678.000,8.23894e-19
680.000,8.15605e-19
682.000,8.07384e-19
684.000,7.99241e-19
686.000,7.91184e-19
688.000,7.83315e-19
690.000,7.75536e-19
692.000,7.67749e-19
694.000,7.60052e-19
696.000,7.52448e-19
698.000,7.44936e-19
700.000,7.37111e-19
702.000,7.29371e-19
704.000,7.22173e-19
706.000,7.15024e-19
708.000,7.07939e-19
710.000,7.00968e-19
712.000,6.94115e-19
714.000,6.87262e-19
716.000,6.80609e-19
718.000,6.73927e-19
720.000,6.67378e-19
722.000,6.60930e-19
724.000,6.54461e-19
726.000,6.48240e-19
