wave,flux,fluxerr
338.000,6.76933e-18,3.22358e-20
340.000,6.66019e-18,3.15702e-20
342.000,6.55330e-18,3.09135e-20
344.000,6.44862e-18,3.02822e-20
346.000,6.34608e-18,2.96575e-20
348.000,6.24563e-18,2.90543e-20
350.000,6.14723e-18,2.84727e-20
352.000,6.05081e-18,2.78898e-20
354.000,5.95634e-18,2.73342e-20
356.000,5.86377e-18,2.67792e-20
358.000,5.77303e-18,2.62465e-20
360.000,5.68411e-18,2.57301e-20
362.000,5.59696e-18,2.52224e-20
364.000,5.51151e-18,2.47209e-20
366.000,5.41695e-18,3.14096e-20
368.000,5.32173e-18,2.70722e-20
370.000,5.22731e-18,2.79692e-20
372.000,5.13817e-18,2.35496e-20
374.000,5.06645e-18,1.86340e-20
376.000,5.01370e-18,1.82758e-20
378.000,4.98338e-18,1.62459e-20
380.000,4.90073e-18,4.87395e-20
382.000,4.92399e-18,9.03437e-20
384.000,4.67711e-18,1.45899e-19
386.000,5.03502e-18,4.27183e-20
388.000,4.44297e-18,3.32410e-19
390.000,4.43751e-18,3.41093e-19
392.000,5.20192e-18,1.02624e-19
394.000,5.08030e-18,1.74797e-19
396.000,4.02604e-18,4.39949e-19
398.000,3.83169e-18,4.37147e-19
400.000,4.96800e-18,2.28982e-19
402.000,5.45816e-18,7.01664e-20
404.000,5.49297e-18,4.76572e-20
406.000,5.13411e-18,1.69715e-19
408.000,4.28653e-18,3.32040e-19
410.000,3.06842e-18,3.09434e-19
412.000,3.87803e-18,3.47626e-19
414.000,4.77009e-18,1.82002e-19
416.000,5.19662e-18,7.72666e-20
418.000,5.35853e-18,2.34265e-20
420.000,5.38612e-18,5.26476e-21
422.000,5.34050e-18,2.14121e-20
424.000,5.24245e-18,3.63164e-20
426.000,5.08357e-18,5.85333e-20
428.000,4.81549e-18,1.02532e-19
430.000,4.34271e-18,1.78743e-19
432.000,3.55472e-18,2.87822e-19
434.000,2.56375e-18,2.61327e-19
436.000,3.33458e-18,2.77734e-19
438.000,4.05799e-18,1.52705e-19
440.000,4.42693e-18,6.90568e-20
442.000,4.57411e-18,2.23814e-20
444.000,4.61020e-18,2.18223e-21
446.000,4.59772e-18,7.81531e-21
448.000,4.56255e-18,1.24114e-20
450.000,4.51536e-18,1.49918e-20
452.000,4.46137e-18,1.64650e-20
454.000,4.40346e-18,1.73180e-20
456.000,4.34331e-18,1.78171e-20
458.000,4.28179e-18,1.81216e-20
460.000,4.21938e-18,1.83469e-20
462.000,4.15625e-18,1.85726e-20
464.000,4.09224e-18,1.88629e-20
466.000,4.02698e-18,1.93222e-20
468.000,3.95968e-18,2.00771e-20
470.000,3.88900e-18,2.13353e-20
472.000,3.81260e-18,2.34759e-20
474.000,3.72640e-18,2.71962e-20
476.000,3.62293e-18,3.38140e-20
478.000,3.48837e-18,4.58727e-20
480.000,3.29686e-18,6.79893e-20
482.000,3.00256e-18,1.07053e-19
484.000,2.53778e-18,1.68134e-19
486.000,1.90203e-18,2.00900e-19
488.000,2.35112e-18,1.67654e-19
490.000,2.78903e-18,9.31466e-20
492.000,3.01981e-18,4.56307e-20
494.000,3.12612e-18,1.91235e-20
496.000,3.16523e-18,5.24408e-21
498.000,3.16915e-18,2.28556e-21
500.000,3.15447e-18,6.09220e-21
502.000,3.12969e-18,8.22943e-21
504.000,3.09931e-18,9.43538e-21
506.000,3.06581e-18,1.01093e-20
508.000,3.03054e-18,1.04745e-20
510.000,2.99483e-18,1.03892e-20
512.000,2.95871e-18,1.07121e-20
514.000,2.92203e-18,1.07174e-20
516.000,2.88546e-18,1.06616e-20
518.000,2.84912e-18,1.05750e-20
520.000,2.81311e-18,1.04733e-20
522.000,2.77749e-18,1.03470e-20
524.000,2.74230e-18,1.02220e-20
526.000,2.70755e-18,1.00866e-20
528.000,2.67327e-18,9.95212e-21
530.000,2.63947e-18,9.81018e-21
532.000,2.60615e-18,9.67183e-21
534.000,2.57331e-18,9.53089e-21
536.000,2.54095e-18,9.39032e-21
538.000,2.50907e-18,9.24679e-21
540.000,2.47766e-18,9.11550e-21
542.000,2.44672e-18,8.98122e-21
544.000,2.41794e-18,8.74945e-21
546.000,2.38787e-18,8.74205e-21
548.000,2.35821e-18,8.59768e-21
550.000,2.32902e-18,8.46455e-21
552.000,2.30027e-18,8.33708e-21
554.000,2.27196e-18,8.20975e-21
