wave,flux
338.000,4.99047e-17
340.000,5.00129e-17
342.000,5.01099e-17
344.000,5.01997e-17
346.000,5.02788e-17
348.000,5.03496e-17
350.000,5.04120e-17
352.000,5.04645e-17
354.000,5.05107e-17
356.000,5.05467e-17
358.000,5.05762e-17
360.000,5.05968e-17
362.000,5.06097e-17
364.000,5.06158e-17
366.000,5.06133e-17
368.000,5.06053e-17
370.000,5.05882e-17
372.000,5.03638e-17
374.000,5.06286e-17
376.000,5.09633e-17
378.000,5.08775e-17
380.000,5.04710e-17
382.000,5.07527e-17
384.000,5.06883e-17
386.000,5.07529e-17
388.000,5.04782e-17
390.000,5.06776e-17
392.000,5.05723e-17
394.000,5.03881e-17
396.000,5.00484e-17
398.000,5.03445e-17
400.000,5.01290e-17
402.000,4.99256e-17
404.000,4.95397e-17
406.000,4.94950e-17
408.000,4.89090e-17
410.000,4.89674e-17
412.000,4.89341e-17
414.000,4.87234e-17
416.000,4.85021e-17
418.000,4.83583e-17
420.000,4.82049e-17
422.000,4.81352e-17
424.000,4.78447e-17
426.000,4.77954e-17
428.000,4.74174e-17
430.000,4.74806e-17
432.000,4.72075e-17
434.000,4.70789e-17
436.000,4.67363e-17
438.000,4.67319e-17
440.000,4.66411e-17
442.000,4.63356e-17
444.000,4.62876e-17
446.000,4.62044e-17
448.000,4.59839e-17
450.000,4.61332e-17
452.000,4.59665e-17
454.000,4.53895e-17
456.000,4.51764e-17
458.000,4.50653e-17
460.000,4.46086e-17
462.000,4.43687e-17
464.000,4.42762e-17
466.000,4.40890e-17
468.000,4.38774e-17
470.000,4.37872e-17
472.000,4.35066e-17
474.000,4.34485e-17
476.000,4.31079e-17
478.000,4.30704e-17
480.000,4.26919e-17
482.000,4.23200e-17
484.000,4.22262e-17
486.000,4.21380e-17
488.000,4.19379e-17
490.000,4.15832e-17
492.000,4.12681e-17
494.000,4.12430e-17
496.000,4.14020e-17
498.000,4.07435e-17
500.000,4.05489e-17
502.000,4.02442e-17
504.000,4.00966e-17
506.000,3.98682e-17
508.000,3.95668e-17
510.000,3.93798e-17
512.000,3.90852e-17
514.000,3.89676e-17
516.000,3.87433e-17
518.000,3.84493e-17
520.000,3.81611e-17
522.000,3.80061e-17
524.000,3.79592e-17
526.000,3.77105e-17
528.000,3.74986e-17
530.000,3.71896e-17
532.000,3.69259e-17
534.000,3.68109e-17
536.000,3.65294e-17
538.000,3.64404e-17
540.000,3.62254e-17
542.000,3.60762e-17
544.000,3.59958e-17
546.000,3.56070e-17
548.000,3.53645e-17
550.000,3.52719e-17
552.000,3.53689e-17
554.000,3.50847e-17
556.000,3.52337e-17
558.000,3.46215e-17
560.000,3.45214e-17
562.000,3.40146e-17
564.000,3.37717e-17
566.000,3.36020e-17
568.000,3.36174e-17
570.000,3.35064e-17
572.000,3.32406e-17
574.000,3.30585e-17
576.000,3.27244e-17
578.000,3.24758e-17
580.000,3.23927e-17
582.000,3.21191e-17
584.000,3.19052e-17
586.000,3.16646e-17
588.000,3.15135e-17
590.000,3.12919e-17
592.000,3.12101e-17
594.000,3.10248e-17
596.000,3.09278e-17
598.000,3.08374e-17
600.000,3.07514e-17
602.000,3.04495e-17
604.000,3.01907e-17
606.000,3.00350e-17
608.000,2.98085e-17
610.000,2.97227e-17
612.000,2.96196e-17
614.000,2.96057e-17
616.000,2.92611e-17
618.000,2.91896e-17
620.000,2.90523e-17
622.000,2.87803e-17
624.000,2.87327e-17
626.000,2.85475e-17
628.000,2.85368e-17
630.000,2.81766e-17
632.000,2.80182e-17
634.000,2.79254e-17
636.000,2.76227e-17
638.000,2.73638e-17
640.000,2.73459e-17
642.000,2.71305e-17
644.000,2.70314e-17
646.000,2.68886e-17
648.000,2.67829e-17
650.000,2.67225e-17
652.000,2.64332e-17
654.000,2.63487e-17
656.000,2.61183e-17
658.000,2.59807e-17
660.000,2.58351e-17
662.000,2.56101e-17
664.000,2.55039e-17
666.000,2.52924e-17
668.000,2.51530e-17
670.000,2.49987e-17
672.000,2.48198e-17
674.000,2.48302e-17
676.000,2.45858e-17
678.000,2.44255e-17
680.000,2.42485e-17
682.000,2.41262e-17
684.000,2.40312e-17
686.000,2.41238e-17
688.000,2.37082e-17
690.000,2.35074e-17
692.000,2.34038e-17
694.000,2.32503e-17
696.000,2.30882e-17
698.000,2.30121e-17
700.000,2.29125e-17
702.000,2.28190e-17
704.000,2.21882e-17
706.000,2.24982e-17
708.000,2.24097e-17
710.000,2.21751e-17
712.000,2.18969e-17
714.000,2.17128e-17
716.000,2.16459e-17
718.000,2.14655e-17
720.000,2.12211e-17
722.000,2.11642e-17
724.000,2.12508e-17
726.000,2.10584e-17
