wave,flux
338.000,4.78483e-16
340.000,4.70636e-16
342.000,4.61592e-16
344.000,4.50797e-16
346.000,4.38606e-16
348.000,4.32132e-16
350.000,4.27971e-16
352.000,4.19915e-16
354.000,4.12085e-16
356.000,4.04199e-16
358.000,3.97767e-16
360.000,3.88586e-16
362.000,3.84298e-16
364.000,3.81905e-16
366.000,3.75675e-16
368.000,3.68280e-16
370.000,3.55134e-16
372.000,3.51425e-16
374.000,3.48359e-16
376.000,3.47856e-16
378.000,3.47436e-16
380.000,3.36396e-16
382.000,3.39612e-16
384.000,3.16303e-16
386.000,3.42716e-16
388.000,3.11739e-16
390.000,3.03439e-16
392.000,3.37693e-16
394.000,3.32846e-16
396.000,2.93654e-16
398.000,2.77185e-16
400.000,3.16965e-16
402.000,3.15199e-16
404.000,3.10766e-16
406.000,3.05403e-16
408.000,2.87101e-16
410.000,2.37039e-16
412.000,2.60916e-16
414.000,2.80755e-16
416.000,2.79605e-16
418.000,2.76461e-16
420.000,2.70141e-16
422.000,2.67141e-16
424.000,2.61866e-16
426.000,2.58151e-16
428.000,2.52897e-16
430.000,2.48643e-16
432.000,2.33238e-16
434.000,1.93972e-16
436.000,2.17592e-16
438.000,2.30457e-16
440.000,2.30121e-16
442.000,2.26892e-16
444.000,2.23363e-16
446.000,2.18884e-16
448.000,2.14547e-16
450.000,2.14614e-16
452.000,2.12556e-16
454.000,2.08932e-16
456.000,2.06245e-16
458.000,2.03457e-16
460.000,1.99534e-16
462.000,1.95841e-16
464.000,1.92872e-16
466.000,1.90944e-16
468.000,1.86823e-16
470.000,1.83965e-16
472.000,1.81686e-16
474.000,1.79543e-16
476.000,1.76605e-16
478.000,1.74317e-16
480.000,1.73259e-16
482.000,1.68037e-16
484.000,1.58568e-16
486.000,1.32759e-16
488.000,1.49047e-16
490.000,1.56916e-16
492.000,1.56566e-16
494.000,1.55060e-16
496.000,1.53778e-16
498.000,1.51713e-16
500.000,1.49381e-16
502.000,1.47283e-16
504.000,1.46470e-16
506.000,1.44283e-16
508.000,1.42077e-16
510.000,1.40098e-16
512.000,1.38665e-16
514.000,1.35810e-16
516.000,1.34514e-16
518.000,1.33355e-16
520.000,1.30681e-16
522.000,1.28996e-16
524.000,1.27460e-16
526.000,1.25748e-16
528.000,1.25300e-16
530.000,1.22421e-16
532.000,1.21198e-16
534.000,1.19312e-16
536.000,1.17778e-16
538.000,1.16435e-16
540.000,1.15142e-16
542.000,1.13144e-16
544.000,1.11784e-16
546.000,1.09645e-16
548.000,1.09890e-16
550.000,1.07527e-16
552.000,1.06426e-16
554.000,1.04574e-16
556.000,1.03622e-16
558.000,1.01935e-16
560.000,1.00400e-16
562.000,9.85328e-17
564.000,9.74248e-17
566.000,9.73419e-17
568.000,9.49541e-17
570.000,9.39139e-17
572.000,9.29680e-17
574.000,9.19893e-17
576.000,9.02435e-17
578.000,8.95622e-17
580.000,8.89073e-17
582.000,8.76959e-17
584.000,8.58761e-17
586.000,8.48660e-17
588.000,8.18091e-17
590.000,8.23118e-17
592.000,8.20400e-17
594.000,8.15411e-17
596.000,8.05986e-17
598.000,7.84977e-17
600.000,7.84626e-17
602.000,7.77041e-17
604.000,7.67987e-17
606.000,7.56345e-17
608.000,7.48078e-17
610.000,7.37224e-17
612.000,7.32605e-17
614.000,7.17689e-17
616.000,7.10669e-17
618.000,6.98121e-17
620.000,6.87080e-17
622.000,6.89118e-17
624.000,6.78904e-17
626.000,6.66236e-17
628.000,6.59219e-17
630.000,6.57301e-17
632.000,6.49297e-17
634.000,6.34594e-17
636.000,6.30961e-17
638.000,6.26035e-17
640.000,6.17827e-17
642.000,6.08421e-17
644.000,6.03913e-17
646.000,5.97663e-17
648.000,5.89649e-17
650.000,5.83885e-17
652.000,5.65505e-17
654.000,5.42822e-17
656.000,4.72462e-17
658.000,4.99193e-17
660.000,5.36156e-17
662.000,5.32660e-17
664.000,5.26710e-17
666.000,5.26975e-17
668.000,5.15115e-17
670.000,5.14967e-17
672.000,5.10866e-17
674.000,5.06982e-17
676.000,4.98399e-17
678.000,4.92350e-17
680.000,4.88013e-17
682.000,4.83380e-17
684.000,4.76385e-17
686.000,4.67995e-17
688.000,4.68793e-17
690.000,4.62283e-17
692.000,4.60809e-17
694.000,4.53953e-17
696.000,4.51880e-17
698.000,4.45686e-17
700.000,4.50163e-17
702.000,4.36753e-17
704.000,4.27766e-17
706.000,4.26868e-17
708.000,4.27036e-17
710.000,4.25635e-17
712.000,4.25900e-17
714.000,4.11947e-17
716.000,3.99956e-17
718.000,4.03172e-17
720.000,4.03262e-17
722.000,4.06925e-17
724.000,3.95945e-17
726.000,3.94819e-17
728.000,4.00674e-17
730.000,4.07241e-17
732.000,4.01857e-17
734.000,3.51937e-17
736.000,3.38073e-17
738.000,3.50433e-17
740.000,3.54081e-17
742.000,3.55763e-17
744.000,3.54642e-17
746.000,3.53678e-17
748.000,3.43404e-17
750.000,3.38308e-17
752.000,3.49121e-17
754.000,3.32654e-17
756.000,3.41253e-17
758.000,3.34542e-17
760.000,3.27129e-17
762.000,3.27013e-17
764.000,3.23819e-17
766.000,3.22881e-17
768.000,3.20899e-17
770.000,3.17747e-17
772.000,3.14845e-17
774.000,3.16160e-17
776.000,3.18671e-17
778.000,3.08127e-17
780.000,3.02658e-17
782.000,3.08854e-17
784.000,3.11122e-17
786.000,3.03487e-17
788.000,3.13326e-17
790.000,2.98226e-17
792.000,2.94163e-17
794.000,2.96038e-17
796.000,2.90660e-17
798.000,2.87955e-17
800.000,2.81722e-17
802.000,2.91359e-17
804.000,2.88683e-17
806.000,2.70546e-17
808.000,2.74746e-17
810.000,2.74197e-17
812.000,2.81001e-17
814.000,2.96848e-17
816.000,3.14794e-17
818.000,2.71689e-17
820.000,2.14524e-17
822.000,2.40289e-17
824.000,2.56249e-17
826.000,2.52008e-17
828.000,2.62520e-17
830.000,2.48000e-17
832.000,2.48667e-17
834.000,2.41231e-17
836.000,2.38068e-17
838.000,2.34724e-17
840.000,2.32262e-17
842.000,2.34454e-17
844.000,2.35625e-17
846.000,2.60089e-17
848.000,2.15674e-17
850.000,2.34104e-17
852.000,2.31604e-17
854.000,2.37124e-17
856.000,2.26658e-17
858.000,2.16362e-17
860.000,2.27484e-17
862.000,2.14913e-17
864.000,2.19833e-17
866.000,2.10868e-17
868.000,2.16817e-17
870.000,2.14128e-17
872.000,2.09334e-17
874.000,2.03330e-17
876.000,2.04812e-17
878.000,2.01936e-17
880.000,2.08830e-17
882.000,1.98200e-17
884.000,2.06321e-17
886.000,1.90371e-17
888.000,1.89835e-17
890.000,2.07531e-17
892.000,1.94830e-17
894.000,2.01994e-17
896.000,2.07460e-17
898.000,1.91615e-17
900.000,2.08504e-17
902.000,1.86170e-17
904.000,1.81912e-17
906.000,2.02859e-17
908.000,1.82178e-17
910.000,1.95414e-17
912.000,2.27245e-17
914.000,1.83010e-17
916.000,2.06649e-17
918.000,1.68699e-17
920.000,1.72561e-17
922.000,1.69155e-17
924.000,1.67987e-17
926.000,1.75233e-17
928.000,1.74318e-17
930.000,1.72590e-17
932.000,1.71848e-17
934.000,1.66980e-17
936.000,1.70023e-17
938.000,1.67689e-17
940.000,1.67523e-17
942.000,1.65754e-17
944.000,1.64231e-17
946.000,1.61835e-17
948.000,1.61699e-17
950.000,1.60496e-17
952.000,1.56692e-17
954.000,1.44706e-17
956.000,1.53034e-17
958.000,1.55631e-17
960.000,1.54405e-17
962.000,1.53206e-17
964.000,1.51904e-17
966.000,1.51198e-17
968.000,1.50025e-17
970.000,1.58532e-17
972.000,1.53871e-17
974.000,1.46760e-17
976.000,1.44544e-17
978.000,1.44544e-17
980.000,1.43524e-17
982.000,1.42425e-17
984.000,1.41428e-17
986.000,1.40439e-17
988.000,1.39413e-17
990.000,1.38415e-17
992.000,1.37350e-17
994.000,1.36357e-17
996.000,1.35385e-17
998.000,1.34404e-17
1000.00,1.33408e-17
1002.00,1.32169e-17
1004.00,1.23930e-17
1006.00,1.22427e-17
1008.00,1.29745e-17
1010.00,1.28617e-17
1012.00,1.25682e-17
1014.00,1.26622e-17
1016.00,1.26208e-17
1018.00,1.25304e-17
1020.00,1.24428e-17
