wave,flux
338.000,4.99638e-16
340.000,4.90410e-16
342.000,4.81737e-16
344.000,4.75141e-16
346.000,4.61547e-16
348.000,4.56723e-16
350.000,4.52412e-16
352.000,4.44715e-16
354.000,4.36708e-16
356.000,4.27301e-16
358.000,4.21440e-16
360.000,4.13735e-16
362.000,4.06754e-16
364.000,3.98056e-16
366.000,3.91813e-16
368.000,3.84721e-16
370.000,3.74423e-16
372.000,3.74806e-16
374.000,3.67492e-16
376.000,3.74495e-16
378.000,3.90082e-16
380.000,3.67243e-16
382.000,3.92936e-16
384.000,3.55962e-16
386.000,4.08102e-16
388.000,3.89707e-16
390.000,3.42563e-16
392.000,4.14160e-16
394.000,4.21003e-16
396.000,3.73488e-16
398.000,3.16996e-16
400.000,3.84756e-16
402.000,4.01124e-16
404.000,3.96917e-16
406.000,3.87590e-16
408.000,3.65055e-16
410.000,2.97286e-16
412.000,3.03279e-16
414.000,3.50207e-16
416.000,3.54757e-16
418.000,3.49478e-16
420.000,3.43169e-16
422.000,3.37587e-16
424.000,3.32033e-16
426.000,3.25544e-16
428.000,3.19572e-16
430.000,3.11107e-16
432.000,2.93396e-16
434.000,2.39639e-16
436.000,2.49746e-16
438.000,2.84689e-16
440.000,2.88043e-16
442.000,2.84726e-16
444.000,2.80891e-16
446.000,2.77410e-16
448.000,2.71790e-16
450.000,2.68655e-16
452.000,2.64759e-16
454.000,2.60436e-16
456.000,2.56731e-16
458.000,2.52126e-16
460.000,2.47441e-16
462.000,2.43557e-16
464.000,2.40519e-16
466.000,2.36744e-16
468.000,2.33079e-16
470.000,2.29435e-16
472.000,2.25379e-16
474.000,2.21602e-16
476.000,2.17915e-16
478.000,2.14391e-16
480.000,2.10105e-16
482.000,2.06055e-16
484.000,1.96326e-16
486.000,1.64885e-16
488.000,1.65196e-16
490.000,1.88229e-16
492.000,1.91769e-16
494.000,1.90820e-16
496.000,1.88275e-16
498.000,1.85946e-16
500.000,1.83181e-16
502.000,1.80671e-16
504.000,1.77873e-16
506.000,1.75462e-16
508.000,1.73384e-16
510.000,1.70804e-16
512.000,1.68323e-16
514.000,1.66238e-16
516.000,1.64324e-16
518.000,1.61175e-16
520.000,1.59684e-16
522.000,1.57411e-16
524.000,1.55277e-16
526.000,1.53251e-16
528.000,1.51463e-16
530.000,1.48974e-16
532.000,1.47510e-16
534.000,1.45459e-16
536.000,1.43549e-16
538.000,1.42076e-16
540.000,1.39824e-16
542.000,1.38069e-16
544.000,1.36519e-16
546.000,1.34440e-16
548.000,1.33265e-16
550.000,1.31112e-16
552.000,1.29891e-16
554.000,1.28326e-16
556.000,1.26434e-16
558.000,1.24944e-16
560.000,1.23530e-16
562.000,1.21984e-16
564.000,1.20387e-16
566.000,1.18881e-16
568.000,1.17578e-16
570.000,1.15775e-16
572.000,1.14069e-16
574.000,1.13386e-16
576.000,1.11859e-16
578.000,1.10327e-16
580.000,1.08726e-16
582.000,1.07815e-16
584.000,1.06856e-16
586.000,1.05535e-16
588.000,1.03734e-16
590.000,1.02662e-16
592.000,1.01942e-16
594.000,1.00771e-16
596.000,9.96796e-17
598.000,9.84832e-17
600.000,9.73421e-17
602.000,9.63723e-17
604.000,9.52289e-17
606.000,9.41472e-17
608.000,9.33933e-17
610.000,9.23476e-17
612.000,9.17158e-17
614.000,9.06114e-17
616.000,8.93986e-17
618.000,8.82039e-17
620.000,8.71571e-17
622.000,8.60179e-17
624.000,8.53113e-17
