wave,flux
338.000,3.14669e-15
340.000,3.07855e-15
342.000,3.01218e-15
344.000,2.94770e-15
346.000,2.88489e-15
348.000,2.82377e-15
350.000,2.76425e-15
352.000,2.70629e-15
354.000,2.64988e-15
356.000,2.59488e-15
358.000,2.54130e-15
360.000,2.47859e-15
362.000,2.42953e-15
364.000,2.38382e-15
366.000,2.33339e-15
368.000,2.29090e-15
370.000,2.26022e-15
372.000,2.22370e-15
374.000,2.19585e-15
376.000,2.16665e-15
378.000,2.13871e-15
380.000,2.10489e-15
382.000,2.08304e-15
384.000,2.05576e-15
386.000,2.01798e-15
388.000,1.94107e-15
390.000,1.88756e-15
392.000,1.87972e-15
394.000,1.83967e-15
396.000,1.76757e-15
398.000,1.71651e-15
400.000,1.74427e-15
402.000,1.74909e-15
404.000,1.71932e-15
406.000,1.67367e-15
408.000,1.60234e-15
410.000,1.47820e-15
412.000,1.47721e-15
414.000,1.52190e-15
416.000,1.52051e-15
418.000,1.50400e-15
420.000,1.47702e-15
422.000,1.45579e-15
424.000,1.42740e-15
426.000,1.40345e-15
428.000,1.36563e-15
430.000,1.33690e-15
432.000,1.26839e-15
434.000,1.15845e-15
436.000,1.17538e-15
438.000,1.22801e-15
440.000,1.22637e-15
442.000,1.21685e-15
444.000,1.19630e-15
446.000,1.17973e-15
448.000,1.15951e-15
450.000,1.14148e-15
452.000,1.12118e-15
454.000,1.10308e-15
456.000,1.08245e-15
458.000,1.06490e-15
460.000,1.04818e-15
462.000,1.03260e-15
464.000,1.01448e-15
466.000,9.97555e-16
468.000,9.81610e-16
470.000,9.65681e-16
472.000,9.51423e-16
474.000,9.32941e-16
476.000,9.16529e-16
478.000,8.96390e-16
480.000,8.81654e-16
482.000,8.58953e-16
484.000,8.21967e-16
486.000,7.49061e-16
488.000,7.58878e-16
490.000,7.92197e-16
492.000,7.97271e-16
494.000,7.91187e-16
496.000,7.80259e-16
498.000,7.69153e-16
500.000,7.57528e-16
502.000,7.47974e-16
504.000,7.34165e-16
506.000,7.23334e-16
508.000,7.13855e-16
510.000,7.04103e-16
512.000,6.93070e-16
514.000,6.83326e-16
516.000,6.71075e-16
518.000,6.63142e-16
520.000,6.54082e-16
522.000,6.43876e-16
524.000,6.33480e-16
526.000,6.26306e-16
528.000,6.15732e-16
530.000,6.07759e-16
532.000,5.98120e-16
534.000,5.90496e-16
536.000,5.83292e-16
538.000,5.71966e-16
540.000,5.64469e-16
542.000,5.55987e-16
544.000,5.47975e-16
546.000,5.39328e-16
548.000,5.32834e-16
550.000,5.25142e-16
552.000,5.18701e-16
554.000,5.09897e-16
556.000,5.02730e-16
558.000,4.95241e-16
560.000,4.88762e-16
562.000,4.80321e-16
564.000,4.74621e-16
