wave,flux
338.000,2.52709e-16
340.000,4.05460e-16
342.000,3.52860e-16
344.000,2.76566e-16
346.000,3.15192e-16
348.000,3.65725e-16
350.000,4.81412e-16
352.000,4.64617e-16
354.000,4.96112e-16
356.000,4.10012e-16
358.000,2.71085e-16
360.000,4.23194e-16
362.000,4.99319e-16
364.000,5.83085e-16
366.000,6.27053e-16
368.000,6.85181e-16
370.000,7.48830e-16
372.000,4.24629e-16
374.000,3.20633e-16
376.000,5.16711e-16
378.000,8.00853e-16
380.000,6.82843e-16
382.000,4.34383e-16
384.000,3.93562e-16
386.000,3.43881e-16
388.000,3.57436e-16
390.000,6.46390e-16
392.000,5.80713e-16
394.000,4.95610e-16
396.000,5.93386e-16
398.000,7.72441e-16
400.000,1.07335e-15
402.000,1.17530e-15
404.000,1.16950e-15
406.000,1.13469e-15
408.000,1.19620e-15
410.000,1.23761e-15
412.000,1.21871e-15
414.000,1.15989e-15
416.000,1.15143e-15
418.000,1.14400e-15
420.000,1.17458e-15
422.000,1.24487e-15
424.000,1.28730e-15
426.000,1.28472e-15
428.000,1.20829e-15
430.000,1.09179e-15
432.000,1.29069e-15
434.000,1.45813e-15
436.000,1.50654e-15
438.000,1.43274e-15
440.000,1.47863e-15
442.000,1.60291e-15
444.000,1.66319e-15
446.000,1.70657e-15
448.000,1.83044e-15
450.000,1.92741e-15
452.000,1.90584e-15
454.000,1.87016e-15
456.000,1.93402e-15
458.000,1.96061e-15
460.000,1.99163e-15
462.000,2.07939e-15
464.000,2.04416e-15
466.000,2.01135e-15
468.000,2.01452e-15
470.000,2.02697e-15
472.000,2.07381e-15
474.000,2.11746e-15
476.000,2.14242e-15
478.000,2.17869e-15
480.000,2.20020e-15
482.000,2.20504e-15
484.000,2.15982e-15
486.000,2.05047e-15
488.000,2.08262e-15
490.000,2.16446e-15
492.000,2.15380e-15
494.000,2.20494e-15
496.000,2.24474e-15
498.000,2.19603e-15
500.000,2.13305e-15
502.000,2.11275e-15
504.000,2.16774e-15
506.000,2.22755e-15
508.000,2.20586e-15
510.000,2.20285e-15
512.000,2.18182e-15
514.000,2.13205e-15
516.000,2.06562e-15
518.000,2.04841e-15
520.000,2.15269e-15
522.000,2.21469e-15
524.000,2.26224e-15
526.000,2.21099e-15
528.000,2.27660e-15
530.000,2.38506e-15
532.000,2.38121e-15
534.000,2.38266e-15
536.000,2.43676e-15
538.000,2.41240e-15
540.000,2.35347e-15
542.000,2.37216e-15
544.000,2.40605e-15
546.000,2.41961e-15
548.000,2.39286e-15
550.000,2.41296e-15
552.000,2.44065e-15
554.000,2.47292e-15
556.000,2.47730e-15
558.000,2.43432e-15
560.000,2.44531e-15
562.000,2.48198e-15
564.000,2.48009e-15
566.000,2.47344e-15
568.000,2.50618e-15
570.000,2.47837e-15
572.000,2.53378e-15
574.000,2.57593e-15
576.000,2.55093e-15
578.000,2.51970e-15
580.000,2.54618e-15
582.000,2.59510e-15
584.000,2.59173e-15
586.000,2.55120e-15
588.000,2.50602e-15
590.000,2.47562e-15
592.000,2.54674e-15
594.000,2.55670e-15
596.000,2.56924e-15
598.000,2.56346e-15
600.000,2.53806e-15
602.000,2.53322e-15
604.000,2.57486e-15
606.000,2.56912e-15
608.000,2.54142e-15
610.000,2.51839e-15
612.000,2.49733e-15
614.000,2.47121e-15
616.000,2.44116e-15
618.000,2.47013e-15
620.000,2.49022e-15
622.000,2.46202e-15
624.000,2.42201e-15
