wave,flux,fluxerr
320.00000,1.5752902e-11,2.6586742e-13
320.01000,1.2253692e-11,2.2659938e-13
320.02000,7.8834321e-12,1.7473198e-13
320.03000,5.9070054e-12,1.4989106e-13
320.04000,7.5065210e-12,1.6870618e-13
320.05000,1.2551298e-11,2.3035389e-13
320.06000,1.5513931e-11,2.6709829e-13
320.07000,1.5002871e-11,2.6183063e-13
320.08000,1.3923520e-11,2.4922398e-13
320.09000,1.4093034e-11,2.5106910e-13
320.10000,1.8057788e-11,2.9567357e-13
320.11000,2.1779849e-11,3.3765918e-13
320.12000,2.1443294e-11,3.3502009e-13
320.13000,1.9427032e-11,3.1339500e-13
320.14000,1.7870785e-11,2.9625015e-13
320.15000,1.8692586e-11,3.0526929e-13
320.16000,2.1982969e-11,3.4149381e-13
320.17000,2.4589989e-11,3.7028813e-13
320.18000,2.4750389e-11,3.7248846e-13
320.19000,2.3069756e-11,3.5355334e-13
320.20000,1.8983463e-11,3.0684586e-13
320.21000,1.5058134e-11,2.6258678e-13
320.22000,1.2986200e-11,2.3922857e-13
320.23000,1.0800099e-11,2.1330860e-13
320.24000,8.4053190e-12,1.8410440e-13
320.25000,7.6227257e-12,1.7485651e-13
320.26000,9.3285738e-12,1.9604668e-13
320.27000,1.2232686e-11,2.3058602e-13
320.28000,1.4661969e-11,2.5837675e-13
320.29000,1.7849889e-11,2.9398209e-13
320.30000,2.2597228e-11,3.4632805e-13
320.31000,2.4227277e-11,3.6393289e-13
320.32000,1.9864475e-11,3.1554855e-13
320.33000,1.4954467e-11,2.6056922e-13
320.34000,1.6043012e-11,2.7205299e-13
320.35000,2.1115551e-11,3.2824085e-13
320.36000,2.2735195e-11,3.4620065e-13
320.37000,1.8771822e-11,3.0337752e-13
320.38000,1.6053525e-11,2.7525407e-13
320.39000,1.7500321e-11,2.9242251e-13
320.40000,2.0240814e-11,3.2237063e-13
320.41000,1.9878435e-11,3.1794568e-13
320.42000,1.8676264e-11,3.0457355e-13
320.43000,2.1124086e-11,3.3154603e-13
320.44000,2.5089679e-11,3.7536741e-13
320.45000,2.8035309e-11,4.0737454e-13
320.46000,2.8283300e-11,4.0971066e-13
320.47000,2.5071614e-11,3.7509751e-13
320.48000,2.1300680e-11,3.3404759e-13
320.49000,1.9338553e-11,3.1206669e-13
320.50000,1.6537160e-11,2.8058733e-13
320.51000,1.2129591e-11,2.3021966e-13
320.52000,8.6682822e-12,1.8895055e-13
320.53000,7.7193363e-12,1.7665773e-13
320.54000,1.0536556e-11,2.1094078e-13
320.55000,1.4429023e-11,2.5754832e-13
320.56000,1.6748984e-11,2.8456540e-13
320.57000,1.7526089e-11,2.9373729e-13
320.58000,1.8268515e-11,3.0261259e-13
320.59000,1.9392311e-11,3.1608294e-13
320.60000,2.1168225e-11,3.3621899e-13
320.61000,2.1320198e-11,3.3815218e-13
320.62000,2.0691465e-11,3.3147622e-13
320.63000,2.1609652e-11,3.4135495e-13
320.64000,2.2821455e-11,3.5458847e-13
320.65000,2.3686327e-11,3.6412780e-13
320.66000,2.1744472e-11,3.4279602e-13
320.67000,1.7542119e-11,2.9696997e-13
320.68000,1.4717690e-11,2.6572922e-13
320.69000,1.3768576e-11,2.5386232e-13
320.70000,1.4468145e-11,2.6092145e-13
320.71000,1.6972380e-11,2.9014556e-13
320.72000,1.9140916e-11,3.1540763e-13
320.73000,1.9825057e-11,3.2266109e-13
320.74000,1.9922604e-11,3.2309335e-13
320.75000,1.8760173e-11,3.0961002e-13
320.76000,1.8557958e-11,3.0660480e-13
320.77000,2.1262330e-11,3.3759327e-13
320.78000,2.1634572e-11,3.4423036e-13
320.79000,1.8973792e-11,3.1464611e-13
320.80000,1.8287929e-11,3.0402308e-13
320.81000,1.9303285e-11,3.1251286e-13
320.82000,1.7095083e-11,2.8602314e-13
320.83000,1.2332547e-11,2.3108619e-13
320.84000,9.3546852e-12,1.9627983e-13
320.85000,9.4199368e-12,1.9736987e-13
320.86000,1.1948151e-11,2.2739843e-13
320.87000,1.5407134e-11,2.6667739e-13
320.88000,1.7527155e-11,2.8927122e-13
320.89000,1.6594952e-11,2.7763894e-13
320.90000,1.1990190e-11,2.2408981e-13
320.91000,7.7219243e-12,1.7306635e-13
320.92000,7.0581323e-12,1.6460585e-13
320.93000,1.0114267e-11,2.0142006e-13
320.94000,1.5373897e-11,2.6340031e-13
320.95000,2.0643152e-11,3.2424509e-13
320.96000,2.3226476e-11,3.5414097e-13
320.97000,2.1184801e-11,3.3076906e-13
320.98000,1.5520705e-11,2.6567877e-13
320.99000,1.1744158e-11,2.2225897e-13
321.00000,1.0924309e-11,2.1167039e-13
321.01000,9.4830610e-12,1.9360212e-13
321.02000,8.7089163e-12,1.8499761e-13
321.03000,8.6887687e-12,1.8449779e-13
321.04000,9.1020505e-12,1.8806866e-13
321.05000,1.0318135e-11,2.0277801e-13
321.06000,9.5613830e-12,1.9476395e-13
321.07000,8.1840840e-12,1.7770085e-13
321.08000,9.9644320e-12,1.9813177e-13
321.09000,1.3989675e-11,2.4644449e-13
321.10000,1.5658000e-11,2.6640690e-13
321.11000,1.5858320e-11,2.6775670e-13
321.12000,1.6434427e-11,2.7269443e-13
321.13000,1.4859927e-11,2.5298088e-13
321.14000,1.0381441e-11,2.0042514e-13
321.15000,6.9772567e-12,1.6039996e-13
321.16000,6.4522433e-12,1.5441123e-13
321.17000,6.9268291e-12,1.6086232e-13
321.18000,5.9133994e-12,1.4836181e-13
321.19000,5.2460498e-12,1.3984513e-13
321.20000,6.7710075e-12,1.5898222e-13
321.21000,9.4830028e-12,1.9204499e-13
321.22000,1.2381999e-11,2.2619934e-13
321.23000,1.4556917e-11,2.5144713e-13
321.24000,1.5122173e-11,2.5835203e-13
321.25000,1.5691750e-11,2.6439510e-13
321.26000,1.7303711e-11,2.8062006e-13
321.27000,1.6767268e-11,2.7294509e-13
321.28000,1.4668806e-11,2.4887381e-13
321.29000,1.4458960e-11,2.4590970e-13
321.30000,1.2843758e-11,2.2749546e-13
321.31000,9.1671436e-12,1.8588963e-13
321.32000,6.7354946e-12,1.5715879e-13
321.33000,6.8294941e-12,1.5828799e-13
321.34000,9.5858573e-12,1.9104295e-13
321.35000,1.2086986e-11,2.1977897e-13
321.36000,1.2006508e-11,2.1778071e-13
321.37000,1.1321061e-11,2.0871592e-13
321.38000,9.7549141e-12,1.8913314e-13
321.39000,6.3581303e-12,1.4718613e-13
321.40000,4.6133294e-12,1.2627959e-13
321.41000,5.8431562e-12,1.4373998e-13
321.42000,7.6215663e-12,1.6654118e-13
321.43000,8.6513560e-12,1.7724679e-13
321.44000,1.0912471e-11,2.0131828e-13
321.45000,1.2942565e-11,2.2341487e-13
321.46000,1.1964453e-11,2.1144977e-13
321.47000,1.1314911e-11,2.0325080e-13
321.48000,1.4460037e-11,2.3795112e-13
321.49000,1.7215945e-11,2.6883779e-13
321.50000,1.5503426e-11,2.5059831e-13
321.51000,1.2082028e-11,2.1287952e-13
321.52000,1.1118716e-11,2.0168402e-13
321.53000,1.3075489e-11,2.2155300e-13
321.54000,1.7646589e-11,2.6868643e-13
321.55000,2.0579634e-11,2.9957276e-13
321.56000,1.9009337e-11,2.8387951e-13
321.57000,1.3760226e-11,2.2812088e-13
321.58000,8.9583663e-12,1.7553049e-13
321.59000,9.3726921e-12,1.8051655e-13
321.60000,1.3584957e-11,2.2806559e-13
321.61000,1.7468139e-11,2.7043880e-13
321.62000,2.1179686e-11,3.0869670e-13
321.63000,2.2778992e-11,3.2504116e-13
